Generation,evals,avg,std,min,max,best_one,fitness_best_one
11,192,[  10.         1345.62759429],[ 0.         18.19763501],[  10.         1322.23596332],[  10.         1379.21035957],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 93, 94, 98, 92, 91, 88, 89, 87, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 85, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1322.235963320718)"
12,170,[  10.         1337.71012323],[ 0.         13.43069756],[  10.         1312.62972996],[  10.         1366.17306195],"[66, 69, 62, 67, 64, 65, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 1, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 18, 17, 15, 16, 19, 13, 14, 12, 4, 6, 75, 90, 89, 87]","(10.0, 1312.6297299592406)"
13,184,[  10.         1333.19491975],[0.        9.4368446],[  10.         1312.62972996],[  10.         1360.40919957],"[66, 69, 62, 67, 64, 65, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 1, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 18, 17, 15, 16, 19, 13, 14, 12, 4, 6, 75, 90, 89, 87]","(10.0, 1312.6297299592406)"
14,180,[  10.         1329.77876994],[0.         3.91866443],[  10.         1312.62972996],[  10.         1342.09544925],"[66, 69, 62, 67, 64, 65, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 1, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 18, 17, 15, 16, 19, 13, 14, 12, 4, 6, 75, 90, 89, 87]","(10.0, 1312.6297299592406)"
15,184,[  10.        1328.3948817],[0.         2.52006488],[  10.         1312.62972996],[  10.        1333.6561038],"[66, 69, 62, 67, 64, 65, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 1, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 18, 17, 15, 16, 19, 13, 14, 12, 4, 6, 75, 90, 89, 87]","(10.0, 1312.6297299592406)"
16,174,[  10.        1327.8390871],[0.         2.81890031],[  10.         1304.75477157],[  10.         1328.81412448],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
17,190,[  10.         1327.58269451],[0.         3.36216581],[  10.         1304.75477157],[  10.         1328.81412448],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
18,176,[  10.         1327.17674237],[0.         4.14526238],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
19,176,[  10.         1326.86970977],[0.         4.67014371],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
20,180,[  10.         1326.52330239],[0.         5.25875314],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
21,190,[  10.         1326.24979188],[0.         5.62904424],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
22,180,[  10.         1325.62592263],[0.        6.3344338],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
23,174,[  10.         1324.66313486],[0.         7.02243164],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
24,178,[  10.         1323.32371675],[0.         7.71823437],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
25,180,[  10.         1322.10918105],[0.        8.2264527],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
26,176,[  10.         1320.19915766],[0.         8.49691576],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
27,172,[  10.         1317.66794823],[0.         8.29420841],[  10.         1304.75477157],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.7547715701512)"
28,174,[  10.         1315.22947829],[0.         7.49556956],[  10.       1304.621503],[  10.         1328.41417835],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 4, 9, 6, 7, 11, 10, 8, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.621503004183)"
29,182,[  10.         1312.67928418],[0.         5.86098369],[  10.       1304.621503],[  10.         1322.23596332],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 4, 9, 6, 7, 11, 10, 8, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.621503004183)"
30,168,[  10.         1310.15969741],[0.         3.81994823],[  10.       1304.621503],[  10.         1320.90104998],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 4, 9, 6, 7, 11, 10, 8, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.621503004183)"
31,182,[  10.         1309.21615438],[0.        3.5719705],[  10.       1304.621503],[  10.         1312.62972996],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 4, 9, 6, 7, 11, 10, 8, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.621503004183)"
32,172,[  10.         1308.28837177],[0.         3.49875985],[  10.       1304.621503],[  10.         1312.62972996],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 4, 9, 6, 7, 11, 10, 8, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 70, 71, 80]","(10.0, 1304.621503004183)"
33,174,[  10.         1307.19219234],[0.         3.13880908],[  10.         1300.51017936],[  10.         1312.62972996],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 80, 71, 70]","(10.0, 1300.5101793596832)"
34,176,[  10.         1306.17747436],[0.         2.29860325],[  10.         1300.51017936],[  10.         1312.62972996],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 80, 71, 70]","(10.0, 1300.5101793596832)"
35,184,[  10.         1305.50234478],[0.        1.5149111],[  10.         1300.51017936],[  10.        1308.0183495],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 80, 71, 70]","(10.0, 1300.5101793596832)"
36,180,[  10.         1305.06984287],[0.         1.23032949],[  10.         1300.51017936],[  10.        1308.0183495],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 25, 52, 100, 97, 99, 96, 95, 98, 94, 93, 92, 91, 88, 89, 85, 55, 57, 59, 54, 53, 56, 58, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 17, 18, 90, 87, 84, 83, 86, 82, 81, 78, 76, 79, 77, 73, 80, 71, 70]","(10.0, 1300.5101793596832)"
