Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,80,[  10.         1372.56678526],[0.         5.68584882],[  10.         1362.76859488],[  10.         1375.92971042],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
11,84,[  10.         1371.64984698],[0.         6.11012346],[  10.         1362.76859488],[  10.         1375.92971042],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
12,78,[  10.         1369.81546678],[0.         6.50423742],[  10.         1362.76859488],[  10.         1375.92971042],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
13,82,[  10.         1367.62340734],[0.         6.22758091],[  10.         1362.76859488],[  10.         1375.92971042],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
14,72,[  10.        1363.7524305],[0.         3.05201502],[  10.         1362.76859488],[  10.         1375.92971042],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
15,70,[  10.         1362.76859488],[0.00000000e+00 2.04636308e-12],[  10.         1362.76859488],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.7685948840754)"
16,76,[  10.         1362.76630548],[0.         0.02277925],[  10.         1362.53965479],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 79, 77, 71, 73, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.5396547860964)"
17,80,[  10.         1362.76630548],[0.         0.02277925],[  10.         1362.53965479],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 79, 77, 71, 73, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.5396547860964)"
18,68,[  10.         1362.76401608],[0.         0.03205161],[  10.         1362.53965479],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 13, 14, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 79, 77, 71, 73, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1362.5396547860964)"
19,86,[  10.         1362.64810925],[0.         0.89292278],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
20,78,[  10.         1362.62771751],[0.         0.91299711],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
21,74,[  10.         1362.51181068],[0.         1.26421978],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
22,74,[  10.         1362.34054141],[0.        1.5536632],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
23,74,[  10.         1362.06023351],[0.         1.95893844],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
24,84,[  10.         1361.77273293],[0.         2.14619158],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
25,78,[  10.       1361.383147],[0.         2.38748522],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
26,78,[  10.         1360.85618056],[0.         2.51841732],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
27,82,[  10.         1360.26034262],[0.         2.56968452],[  10.         1354.21710118],[  10.         1362.76859488],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
28,66,[  10.         1359.00496485],[0.         2.49912835],[  10.         1354.21710118],[  10.         1362.53965479],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
29,72,[  10.         1358.15459627],[0.         2.62012637],[  10.         1354.21710118],[  10.         1359.95834521],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
30,78,[  10.         1357.53408434],[0.         2.76501539],[  10.         1354.21710118],[  10.         1359.95834521],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
31,80,[  10.         1356.58320382],[0.         2.71119286],[  10.         1354.21710118],[  10.         1359.95834521],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
32,82,[  10.         1355.60642281],[0.         2.29194924],[  10.         1354.21710118],[  10.         1359.95834521],"[85, 84, 88, 86, 89, 87, 83, 91, 82, 90, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1354.2171011772652)"
33,82,[  10.         1354.30450137],[0.        1.9808912],[  10.         1336.53046117],[  10.         1357.63896858],"[85, 84, 88, 86, 89, 87, 90, 91, 82, 83, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1336.530461166491)"
34,88,[  10.         1353.86336838],[0.        2.4761296],[  10.         1336.53046117],[  10.         1354.21710118],"[85, 84, 88, 86, 89, 87, 90, 91, 82, 83, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1336.530461166491)"
35,68,[  10.         1353.50963558],[0.         3.46585946],[  10.         1336.53046117],[  10.         1354.21710118],"[85, 84, 88, 86, 89, 87, 90, 91, 82, 83, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1336.530461166491)"
36,86,[  10.         1352.97903638],[0.         4.51269343],[  10.         1336.53046117],[  10.         1354.21710118],"[85, 84, 88, 86, 89, 87, 90, 91, 82, 83, 98, 95, 96, 94, 75, 15, 16, 19, 14, 13, 17, 12, 18, 11, 10, 9, 8, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 31, 32, 35, 33, 37, 34, 36, 38, 39, 51, 48, 45, 44, 41, 58, 56, 60, 53, 54, 59, 57, 55, 40, 68, 64, 61, 63, 65, 67, 62, 66, 74, 69, 72, 5, 3, 7, 1, 78, 76, 81, 77, 79, 73, 71, 70, 80, 92, 93, 97, 100, 99, 2, 4]","(10.0, 1336.530461166491)"
