Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,184,[  10.         1349.93572438],[ 0.         39.39646792],[  10.        1292.4342012],[  10.         1403.76147793],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1292.434201196129)"
11,192,[  10.         1335.80591977],[ 0.         34.08247905],[  10.        1292.4342012],[  10.         1391.95766867],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1292.434201196129)"
12,196,[  10.         1324.80602179],[ 0.         28.55442385],[  10.         1291.75292236],[  10.         1371.44209984],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 18, 17, 19, 13, 15, 16, 14, 12, 4, 2, 1, 34, 38, 37, 39, 35, 36, 33, 32, 31, 52, 51, 50, 49, 47, 43, 46, 42, 45, 44, 48, 41, 40, 69, 68, 66, 67, 64, 65, 62, 61, 84, 85, 83, 86, 88, 87, 82, 89, 91, 90, 98, 95, 96, 94, 92, 57, 55, 59, 54, 56, 58, 53, 60, 72, 74, 63, 70, 73, 71, 77, 76, 79, 78, 80, 81, 75, 97, 93, 100, 99]","(10.0, 1291.7529223611477)"
13,190,[  10.         1314.20412134],[ 0.         21.96122161],[  10.         1291.75292236],[  10.         1361.41582083],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 18, 17, 19, 13, 15, 16, 14, 12, 4, 2, 1, 34, 38, 37, 39, 35, 36, 33, 32, 31, 52, 51, 50, 49, 47, 43, 46, 42, 45, 44, 48, 41, 40, 69, 68, 66, 67, 64, 65, 62, 61, 84, 85, 83, 86, 88, 87, 82, 89, 91, 90, 98, 95, 96, 94, 92, 57, 55, 59, 54, 56, 58, 53, 60, 72, 74, 63, 70, 73, 71, 77, 76, 79, 78, 80, 81, 75, 97, 93, 100, 99]","(10.0, 1291.7529223611477)"
14,188,[  10.         1305.70756029],[ 0.         14.51662671],[  10.         1291.75292236],[  10.         1338.76826912],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 18, 17, 19, 13, 15, 16, 14, 12, 4, 2, 1, 34, 38, 37, 39, 35, 36, 33, 32, 31, 52, 51, 50, 49, 47, 43, 46, 42, 45, 44, 48, 41, 40, 69, 68, 66, 67, 64, 65, 62, 61, 84, 85, 83, 86, 88, 87, 82, 89, 91, 90, 98, 95, 96, 94, 92, 57, 55, 59, 54, 56, 58, 53, 60, 72, 74, 63, 70, 73, 71, 77, 76, 79, 78, 80, 81, 75, 97, 93, 100, 99]","(10.0, 1291.7529223611477)"
15,198,[  10.         1300.93346632],[ 0.         10.33713558],[  10.         1287.30722998],[  10.         1331.13967748],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1287.3072299808089)"
16,188,[  10.         1296.39010783],[0.         4.53307154],[  10.         1287.30722998],[  10.         1308.43350826],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1287.3072299808089)"
17,186,[  10.         1294.52847599],[0.         3.04202045],[  10.         1278.04586498],[  10.         1302.03370623],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
18,194,[  10.         1293.83240166],[0.         2.66455364],[  10.         1278.04586498],[  10.         1297.42815496],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
19,192,[  10.         1293.17944632],[0.         2.57045752],[  10.         1278.04586498],[  10.         1297.42815496],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
20,192,[  10.         1292.54091524],[0.         2.01243963],[  10.         1278.04586498],[  10.         1297.42815496],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
21,190,[  10.         1292.15743729],[0.        1.5820422],[  10.         1278.04586498],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
22,190,[  10.         1292.03151616],[0.         1.91665283],[  10.         1278.04586498],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
23,194,[  10.         1292.00084625],[0.         1.93383325],[  10.         1278.04586498],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
24,186,[  10.         1291.92404745],[0.         1.97584741],[  10.         1278.04586498],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 72, 82, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1278.045864977565)"
25,186,[  10.         1291.63034487],[0.        2.7091284],[  10.        1267.4120074],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 13, 8, 9, 6, 7, 11, 10, 75, 3, 5, 1, 2, 4, 23, 24, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 54, 55, 57, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1267.4120073976842)"
26,194,[  10.         1291.53619487],[0.         2.86972696],[  10.        1267.4120074],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 13, 8, 9, 6, 7, 11, 10, 75, 3, 5, 1, 2, 4, 23, 24, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 54, 55, 57, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1267.4120073976842)"
27,194,[  10.        1291.3777847],[0.         3.02913884],[  10.        1267.4120074],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 13, 8, 9, 6, 7, 11, 10, 75, 3, 5, 1, 2, 4, 23, 24, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 54, 55, 57, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1267.4120073976842)"
28,186,[  10.         1291.22987776],[0.         3.05254655],[  10.        1267.4120074],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 72, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 13, 8, 9, 6, 7, 11, 10, 75, 3, 5, 1, 2, 4, 23, 24, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 90, 59, 54, 55, 57, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1267.4120073976842)"
29,182,[  10.         1290.37311276],[0.         4.75095556],[  10.         1249.27433456],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
30,192,[  10.         1289.62932598],[0.         5.72542702],[  10.         1249.27433456],[  10.        1292.4342012],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
31,182,[  10.         1288.48270248],[0.         6.74029366],[  10.         1249.27433456],[  10.         1292.35419873],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
32,188,[  10.         1287.62261495],[0.         7.06540012],[  10.         1249.27433456],[  10.         1291.78735664],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
33,176,[  10.         1285.90906666],[0.         8.22173077],[  10.         1249.27433456],[  10.         1291.75292236],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
34,186,[  10.         1284.90438677],[0.         8.18382434],[  10.         1249.27433456],[  10.         1291.75292236],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
35,192,[  10.         1283.56906008],[0.         8.42560158],[  10.         1249.27433456],[  10.         1291.75292236],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
36,196,[  10.         1282.39257635],[0.         8.53440701],[  10.         1249.27433456],[  10.         1290.90495279],"[80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 90, 83, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 61, 64, 67, 65, 66, 62, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 24, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 21, 26, 22, 20, 28, 98, 96, 99, 95, 94, 97, 100, 93, 92, 91, 88, 89, 85, 72, 59, 57, 55, 54, 58, 56, 60, 53, 74, 63, 25, 17, 18, 15, 19, 16, 14, 12, 87, 86, 84]","(10.0, 1249.2743345578835)"
