Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,340,[  18.17616632 1647.92261544],[  4.72055648 327.02631449],[   8.27294537 1305.1957203 ],[  26.98350982 3044.32747726],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 94, 76, 68, 52, 69, 66, 64, 67, 63, 65, 51, 13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 95, 5, 93, 92, 50, 97, 96, 100, 99, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 59, 88, 74, 61, 33, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 25, 81, 78, 62, 79, 77, 73, 71, 80, 70, 20, 98, 21, 23, 26]","(26.983509819634865, 2094.9150211725746)"
11,354,[  17.83501231 1592.72550015],[  4.81992705 254.15759316],[   8.27294537 1305.1957203 ],[  27.18277045 2551.57530686],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 19, 69, 26, 64, 67, 61, 65, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 10, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 25, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 53, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(27.182770452574587, 2329.8293140917244)"
12,342,[  17.67072478 1578.28837741],[  5.14046961 259.61314614],[   8.27294537 1305.1957203 ],[  27.81955006 2667.09993885],"[4, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 76, 68, 52, 69, 66, 64, 67, 63, 65, 62, 13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 89, 72, 87, 91, 86, 22, 85, 84, 83, 82, 53, 75, 1, 2, 95, 5, 93, 92, 94, 97, 96, 79, 99, 41, 3, 7, 56, 58, 98, 60, 54, 57, 55, 88, 59, 74, 61, 33, 32, 34, 31, 35, 80, 37, 38, 39, 29, 27, 30, 24, 25, 81, 78, 51, 100, 77, 73, 71, 36, 70, 20, 90, 21, 23, 26]","(27.819550063123746, 2625.4288841012176)"
13,340,[  18.19789463 1586.21680238],[  5.14663056 264.85564528],[   8.27294537 1305.1957203 ],[  27.81955006 2667.09993885],"[4, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 76, 68, 52, 69, 66, 64, 67, 63, 65, 62, 13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 89, 72, 87, 91, 86, 22, 85, 84, 83, 82, 53, 75, 1, 2, 95, 5, 93, 92, 94, 97, 96, 79, 99, 41, 3, 7, 56, 58, 98, 60, 54, 57, 55, 88, 59, 74, 61, 33, 32, 34, 31, 35, 80, 37, 38, 39, 29, 27, 30, 24, 25, 81, 78, 51, 100, 77, 73, 71, 36, 70, 20, 90, 21, 23, 26]","(27.819550063123746, 2625.4288841012176)"
14,324,[  18.59249188 1588.8958803 ],[  5.06461241 271.4866543 ],[   8.27294537 1305.1957203 ],[  29.03548932 2625.4288841 ],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 19, 69, 26, 64, 67, 65, 53, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 25, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 10, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 61, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(29.035489318205776, 2428.7761473043797)"
15,344,[  19.20641147 1632.77408179],[  5.32971428 306.25352672],[   9.34787246 1305.1957203 ],[  29.03548932 2625.4288841 ],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 19, 69, 26, 64, 67, 65, 53, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 25, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 10, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 61, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(29.035489318205776, 2428.7761473043797)"
16,340,[  19.74426351 1664.44738181],[  5.59092562 339.47180341],[   9.34787246 1305.1957203 ],[  29.03548932 2855.07972754],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 19, 69, 26, 64, 67, 65, 53, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 25, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 10, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 61, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(29.035489318205776, 2428.7761473043797)"
17,340,[  19.7273001  1647.87092443],[  5.66684366 318.6240259 ],[   9.34787246 1305.1957203 ],[  29.03548932 2498.47477946],"[41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 19, 69, 26, 64, 67, 65, 53, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 25, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 10, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 61, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(29.035489318205776, 2428.7761473043797)"
18,322,[  19.07307112 1626.37710968],[  6.01415987 343.28149359],[   9.34787246 1300.86385564],[  29.98177027 2883.04242949],"[41, 40, 42, 43, 44, 46, 45, 26, 48, 49, 50, 51, 68, 19, 69, 47, 64, 67, 65, 53, 62, 95, 17, 15, 18, 59, 14, 16, 12, 11, 25, 9, 8, 6, 28, 89, 88, 87, 91, 86, 90, 85, 10, 83, 82, 98, 75, 1, 2, 13, 5, 93, 79, 71, 97, 96, 100, 99, 4, 3, 7, 56, 58, 61, 60, 54, 57, 55, 52, 72, 74, 63, 77, 32, 34, 31, 35, 36, 37, 38, 39, 29, 27, 30, 24, 84, 81, 78, 76, 92, 33, 73, 94, 80, 70, 20, 22, 21, 23, 66]","(29.98177026569263, 2440.4921316311193)"
19,330,[  20.53542507 1696.89754589],[  5.98629019 378.25108617],[   9.35037415 1300.86385564],[  30.61351541 3039.84642312],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(30.613515407927803, 3039.846423124444)"
20,352,[  20.52179146 1709.87816868],[  6.31685457 411.24916322],[   9.35037415 1300.86385564],[  30.61351541 3101.44264803],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(30.613515407927803, 3039.846423124444)"
21,336,[  20.47022474 1693.70790025],[  6.34121104 426.81509981],[   9.35037415 1300.86385564],[  30.61351541 3124.76601507],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(30.613515407927803, 3039.846423124444)"
22,342,[  21.81518491 1743.00077448],[  5.67478178 429.86663024],[   9.35037415 1299.78190765],[  30.61351541 3124.76601507],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(30.613515407927803, 3039.846423124444)"
23,354,[  22.23392925 1786.4088136 ],[  5.84177327 476.16900139],[   9.35037415 1299.78190765],[  30.88308562 3186.3618729 ],"[5, 24, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 64, 66, 77, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 67, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 40, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(30.883085617057592, 3186.3618729035747)"
24,356,[  21.1365576  1669.98958897],[  5.5866134  400.77328811],[   9.35037415 1299.78190765],[  31.58879179 3186.3618729 ],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 98, 21, 23, 26]","(31.58879178889427, 3138.8300193891305)"
25,354,[  21.23038743 1676.46384145],[  5.80636691 409.26287748],[   9.35037415 1299.78190765],[  31.65355036 3186.3618729 ],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 77, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 14, 88, 74, 19, 33, 16, 34, 31, 35, 29, 37, 99, 39, 49, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(31.653550363496212, 3136.4685584963877)"
26,354,[  21.13703158 1666.40276485],[  5.91586739 403.60890846],[   9.35037415 1299.78190765],[  31.65355036 3138.83001939],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 77, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 14, 88, 74, 19, 33, 16, 34, 31, 35, 29, 37, 99, 39, 49, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(31.653550363496212, 3136.4685584963877)"
27,324,[  20.16267853 1626.3401058 ],[  6.1392869  411.31482668],[   9.35037415 1299.78190765],[  31.65355036 3138.83001939],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 65, 51, 13, 17, 15, 79, 61, 77, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 12, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 14, 88, 74, 19, 33, 16, 34, 31, 35, 29, 37, 99, 39, 49, 27, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 42, 20, 98, 21, 23, 26]","(31.653550363496212, 3136.4685584963877)"
28,330,[  19.62599982 1588.79601953],[  6.20749918 400.45813322],[   8.86212356 1299.78190765],[  31.94723022 3143.30449751],"[5, 40, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 81, 86, 90, 85, 84, 83, 82, 53, 75, 1, 20, 42, 41, 93, 92, 50, 97, 96, 100, 38, 4, 3, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 29, 27, 30, 24, 25, 91, 78, 62, 18, 59, 73, 71, 80, 12, 2, 98, 21, 23, 26]","(31.94723021695249, 3143.3044975144003)"
29,356,[  19.39525498 1622.56659165],[  6.6878782  440.13742776],[   8.86212356 1299.78190765],[  32.34239344 3183.37554032],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 50, 97, 96, 100, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 98, 21, 23, 26]","(32.34239343562016, 3183.3755403211776)"
30,340,[  19.61016636 1635.49510539],[  6.72113864 458.29720784],[   8.86212356 1299.78190765],[  32.34239344 3183.37554032],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 23, 97, 96, 100, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 24, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 98, 21, 50, 26]","(32.34239343562016, 3183.279170529291)"
31,330,[  20.52572395 1666.76687667],[  6.58152112 474.75507969],[   8.86212356 1299.78190765],[  32.49408453 3183.27917053],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 23, 97, 96, 100, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 98, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 24, 21, 50, 26]","(32.49408453479232, 3171.568941610993)"
32,354,[  20.53354683 1622.56162586],[  5.91402871 428.70045586],[   9.36048048 1269.81323317],[  32.49408453 3183.27917053],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 23, 97, 96, 100, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 98, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 24, 21, 50, 26]","(32.49408453479232, 3171.568941610993)"
33,362,[  20.34530733 1617.70303576],[  5.89247242 448.46754135],[   9.36048048 1269.81323317],[  32.49408453 3183.27917053],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 23, 97, 96, 100, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 98, 25, 81, 78, 62, 18, 59, 73, 71, 80, 12, 20, 24, 21, 50, 26]","(32.49408453479232, 3171.568941610993)"
34,336,[  19.5091326  1533.10240518],[  5.19263125 323.44402258],[  11.66117158 1269.81323317],[  32.49408453 3171.56894161],"[5, 3, 70, 43, 44, 46, 45, 47, 69, 36, 94, 76, 68, 52, 48, 66, 64, 67, 63, 13, 51, 65, 17, 15, 79, 61, 14, 32, 95, 11, 10, 9, 8, 6, 28, 22, 72, 87, 91, 86, 90, 85, 84, 83, 82, 53, 75, 1, 2, 42, 41, 93, 92, 23, 97, 96, 78, 38, 4, 40, 7, 56, 58, 89, 60, 54, 57, 55, 77, 88, 74, 19, 33, 16, 34, 31, 35, 49, 37, 99, 39, 27, 29, 30, 98, 25, 81, 100, 62, 18, 59, 73, 71, 80, 12, 20, 24, 21, 50, 26]","(32.49408453479232, 3171.568941610993)"
