Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,142,[  10.         1391.99770132],[ 0.         25.66291273],[  10.         1326.74501539],[  10.         1420.79246264],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
11,140,[  10.         1383.97115096],[ 0.         24.94718933],[  10.         1326.74501539],[  10.         1416.94018107],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
12,144,[  10.         1377.56720974],[ 0.        23.0261312],[  10.         1326.74501539],[  10.         1410.07379672],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
13,148,[  10.        1371.8419739],[ 0.         22.17648541],[  10.         1326.74501539],[  10.         1400.57050172],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
14,142,[  10.         1366.00562879],[ 0.         19.97660747],[  10.         1326.74501539],[  10.         1393.13786291],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
15,152,[  10.         1361.93028509],[ 0.         19.02772304],[  10.         1326.74501539],[  10.         1388.98310867],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1326.7450153893983)"
16,150,[  10.         1357.24205866],[ 0.         17.59422754],[  10.         1324.72002661],[  10.         1381.80300443],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
17,138,[  10.         1352.00040698],[ 0.         16.73533128],[  10.         1324.72002661],[  10.         1373.76475701],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
18,142,[  10.         1346.31728301],[ 0.         14.59462095],[  10.         1324.72002661],[  10.         1372.14248586],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
19,148,[  10.         1341.78654287],[ 0.         11.59379531],[  10.         1324.72002661],[  10.         1364.22375049],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
20,144,[  10.         1338.72507305],[ 0.         10.84628129],[  10.         1324.72002661],[  10.         1350.90955185],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
21,142,[  10.         1336.06076213],[ 0.         10.29443003],[  10.         1324.72002661],[  10.         1347.83959354],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
22,140,[  10.         1333.53814548],[0.        9.6849317],[  10.         1324.72002661],[  10.         1347.83959354],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
23,144,[  10.         1331.28173157],[0.         8.42550436],[  10.         1324.72002661],[  10.         1347.83959354],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
24,146,[  10.         1328.44081486],[0.        5.4133359],[  10.         1324.72002661],[  10.         1347.83959354],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
25,140,[  10.         1326.54044261],[0.        0.5725905],[  10.         1324.72002661],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
26,150,[  10.         1326.49726811],[0.         0.62240608],[  10.         1324.72002661],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
27,138,[  10.         1326.40865609],[0.         0.70324228],[  10.         1324.72002661],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1324.7200266120776)"
28,126,[  10.         1326.16762956],[0.         1.09376933],[  10.         1316.91954407],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 65, 61, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1316.9195440733533)"
29,146,[  10.         1325.95930698],[0.         1.34520021],[  10.         1316.78552582],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 5, 3, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 62, 65, 61, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1316.7855258249251)"
30,148,[  10.         1325.83564184],[0.         1.35122672],[  10.         1316.78552582],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 5, 3, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 62, 65, 61, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1316.7855258249251)"
31,142,[  10.        1325.4300583],[0.         1.76500809],[  10.         1316.78552582],[  10.         1326.74501539],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 5, 3, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 62, 65, 61, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 87, 91, 86, 90, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1316.7855258249251)"
32,142,[  10.        1324.9787416],[0.       2.235762],[  10.         1309.16636012],[  10.         1326.72417267],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 90, 91, 86, 87, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1309.1663601231253)"
33,150,[  10.         1324.47763004],[0.         3.11267679],[  10.         1299.34088881],[  10.         1326.34666975],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 65, 61, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 90, 91, 86, 87, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1299.3408888070803)"
34,136,[  10.         1323.71343137],[0.         3.63404337],[  10.         1299.34088881],[  10.         1326.31040735],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 65, 61, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 90, 91, 86, 87, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1299.3408888070803)"
35,136,[  10.         1322.83063815],[0.         4.40113413],[  10.         1299.34088881],[  10.         1324.72002661],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 65, 61, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 90, 91, 86, 87, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1299.3408888070803)"
36,150,[  10.         1322.22716293],[0.         4.96569576],[  10.         1299.34088881],[  10.         1324.72002661],"[14, 16, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 6, 99, 98, 96, 100, 95, 97, 94, 93, 92, 2, 1, 4, 75, 3, 5, 7, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 65, 61, 62, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 89, 88, 90, 91, 86, 87, 85, 84, 83, 82, 81, 21, 20, 78, 80, 79, 77, 73, 70, 76, 71, 22, 23, 26, 28, 25, 27, 24, 30, 29, 34, 32, 36, 33, 31, 39, 35, 37, 38]","(10.0, 1299.3408888070803)"
