Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,336,[  10.         1309.03862208],[ 0.         20.34861362],[  10.         1270.71678964],[  10.        1343.1120236],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1270.7167896425817)"
11,324,[  10.         1300.81301399],[ 0.         17.02652885],[  10.         1270.71678964],[  10.         1327.84108576],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1270.7167896425817)"
12,312,[  10.         1293.95955078],[ 0.         16.08660718],[  10.         1270.71678964],[  10.        1309.7146232],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1270.7167896425817)"
13,336,[  10.         1289.38664392],[ 0.         16.65474095],[  10.         1270.71678964],[  10.         1306.99574646],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1270.7167896425817)"
14,332,[  10.         1284.06203128],[ 0.         16.04640081],[  10.         1266.71678964],[  10.         1305.25159605],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
15,302,[  10.         1276.60757426],[ 0.         11.90086595],[  10.         1266.71678964],[  10.         1303.97724639],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
16,318,[  10.         1270.69012787],[0.         0.31151382],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
17,322,[  10.         1270.68346609],[0.         0.33822028],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
18,318,[  10.         1270.65497266],[0.         0.45910322],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
19,328,[  10.         1270.59315568],[0.         0.64335749],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
20,330,[  10.         1270.54616882],[0.         0.74717476],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
21,334,[  10.         1270.44926116],[0.         0.91312316],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
22,322,[  10.         1270.31833608],[0.         1.08274341],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
23,308,[  10.         1270.11748918],[0.         1.29126888],[  10.         1266.71678964],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1266.7167896425817)"
24,330,[  10.        1269.8098242],[0.        1.5409465],[  10.         1262.46713147],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1262.467131472179)"
25,306,[  10.         1269.40778224],[0.         1.72083521],[  10.         1262.46713147],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1262.467131472179)"
26,316,[  10.         1268.94446408],[0.         1.77858049],[  10.         1262.46713147],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1262.467131472179)"
27,324,[  10.         1268.32973166],[0.         1.74936833],[  10.         1262.39935031],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 77, 80, 76, 73, 71, 79, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 10, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 6, 8, 23, 22, 21, 20, 52]","(10.0, 1262.3993503104882)"
28,326,[  10.         1267.62651244],[0.        1.4441628],[  10.         1262.39935031],[  10.         1270.71678964],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 77, 80, 76, 73, 71, 79, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 3, 4, 7, 10, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 6, 8, 23, 22, 21, 20, 52]","(10.0, 1262.3993503104882)"
29,322,[  10.         1266.97883053],[0.         1.39095769],[  10.        1250.4385186],[  10.         1268.05207883],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 52, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 7, 4, 3, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 26]","(10.0, 1250.4385185996784)"
30,294,[  10.         1266.53378801],[0.         1.43738086],[  10.        1250.4385186],[  10.         1268.05207883],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 52, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 90, 75, 1, 5, 7, 4, 3, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 26]","(10.0, 1250.4385185996784)"
31,312,[  10.         1266.15589626],[0.         1.85685966],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
32,322,[  10.         1265.88683165],[0.         2.34860577],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
33,312,[  10.         1265.51839703],[0.         2.67839771],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
34,308,[  10.         1264.92463897],[0.         3.05769943],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
35,312,[  10.         1264.09298225],[0.         3.71389159],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
36,336,[  10.         1263.41662189],[0.         3.83537819],[  10.         1246.38230123],[  10.         1266.71678964],"[69, 66, 62, 68, 72, 64, 65, 61, 63, 74, 67, 41, 40, 43, 42, 44, 47, 46, 45, 49, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 26, 28, 25, 24, 53, 56, 54, 58, 60, 55, 57, 59, 48, 51, 50, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 89, 87, 90, 75, 1, 5, 3, 4, 7, 6, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 23, 22, 21, 20, 52]","(10.0, 1246.3823012317598)"
