Generation,evals,avg,std,min,max,best_one,fitness_best_one
21,142,[  10.        1248.7966758],[0.         0.70689167],[  10.         1242.51368524],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 92, 100, 95, 94, 96, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1242.513685238729)"
22,140,[  10.        1248.7966758],[0.         0.70689167],[  10.         1242.51368524],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 92, 100, 95, 94, 96, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1242.513685238729)"
23,132,[  10.         1248.75691004],[0.         0.86301784],[  10.         1242.51368524],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 92, 100, 95, 94, 96, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1242.513685238729)"
24,134,[  10.         1248.71714428],[0.         0.99334844],[  10.         1242.51368524],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 92, 100, 95, 94, 96, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1242.513685238729)"
25,134,[  10.         1248.66946281],[0.         1.15458324],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
26,142,[  10.         1248.66946281],[0.         1.15458324],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
27,126,[  10.         1248.62969705],[0.         1.25221762],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
28,148,[  10.         1248.62969705],[0.         1.25221762],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
29,138,[  10.         1248.62969705],[0.         1.25221762],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
30,140,[  10.         1248.55016552],[0.         1.42426617],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
31,136,[  10.         1248.43086823],[0.         1.64181062],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
32,140,[  10.         1248.27180518],[0.         1.88165067],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
33,132,[  10.         1248.07297637],[0.       2.127389],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
34,130,[  10.         1247.78670032],[0.        2.4219342],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
35,134,[  10.         1247.33344552],[0.        2.7707939],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
36,124,[  10.         1246.86022674],[0.         3.03505994],[  10.         1241.24717259],[  10.         1248.87620733],"[81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 97, 93, 96, 100, 95, 94, 92, 99, 98, 2, 1, 4, 75, 91, 8, 9, 6, 7, 11, 10, 3, 5, 23, 13, 21, 26, 22, 20, 28, 25, 33, 36, 38, 37, 34, 39, 32, 35, 31, 29, 30, 27, 24, 52, 49, 50, 47, 51, 46, 48, 45, 43, 42, 44, 41, 40, 69, 68, 66, 67, 18, 17, 19, 15, 16, 14, 12, 65, 90, 56, 58, 53, 60, 54, 57, 55, 59, 64, 61, 72, 62, 63, 74, 87, 89, 88, 85]","(10.0, 1241.2471725889045)"
