Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,170,[  10.         1356.30106912],[ 0.         42.06154558],[  10.         1266.94255375],[  10.         1401.23785367],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
11,172,[  10.         1342.85877535],[ 0.         39.69444369],[  10.         1266.94255375],[  10.         1397.84235068],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
12,174,[  10.         1331.08644652],[ 0.         37.39190651],[  10.         1266.94255375],[  10.         1382.04205926],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
13,176,[  10.         1319.53114646],[ 0.         33.73869657],[  10.         1266.94255375],[  10.         1368.48333683],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
14,170,[  10.         1310.44098643],[ 0.        29.0922283],[  10.         1266.94255375],[  10.         1358.74330955],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
15,172,[  10.         1298.60005564],[ 0.        19.4190723],[  10.         1266.94255375],[  10.         1346.86008389],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
16,174,[  10.         1291.32162658],[ 0.         12.82473774],[  10.         1266.94255375],[  10.         1316.98983088],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1266.9425537520804)"
17,170,[  10.         1286.59722881],[0.         9.52553033],[  10.         1265.17630465],[  10.     1295.9872],"[53, 56, 54, 58, 60, 59, 57, 55, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1265.1763046452572)"
18,178,[  10.        1284.8038004],[0.         9.91095448],[  10.         1265.17630465],[  10.         1293.41698973],"[53, 56, 54, 58, 60, 59, 57, 55, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1265.1763046452572)"
19,166,[  10.         1282.33695231],[ 0.        10.2976254],[  10.         1264.76422736],[  10.         1291.92279714],"[53, 56, 54, 58, 60, 59, 57, 55, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 52, 48, 49, 50, 51, 47, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1264.764227356699)"
20,168,[  10.         1279.85749385],[ 0.        10.1045106],[  10.         1264.76422736],[  10.         1291.92279714],"[53, 56, 54, 58, 60, 59, 57, 55, 68, 64, 61, 40, 41, 42, 43, 44, 46, 45, 52, 48, 49, 50, 51, 47, 69, 66, 67, 65, 62, 63, 72, 8, 9, 6, 7, 11, 10, 4, 3, 5, 1, 2, 75, 23, 13, 29, 26, 22, 20, 28, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 17, 18, 15, 14, 16, 19, 12, 30, 27, 25, 21, 24, 39, 36, 38, 37, 34, 33, 32, 35, 31, 74, 87, 90]","(10.0, 1264.764227356699)"
21,174,[  10.         1277.64113883],[0.         9.47283758],[  10.         1263.30304745],[  10.         1291.92279714],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 52, 27, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 82, 84, 85, 83, 91, 90, 98, 75, 1, 2, 5, 95, 96, 94, 97, 93, 99, 92, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1263.3030474531777)"
22,166,[  10.         1274.16435782],[0.         7.88582041],[  10.         1244.08713423],[  10.         1290.61799747],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
23,170,[  10.         1271.30353179],[0.         4.96112142],[  10.         1244.08713423],[  10.         1285.76146677],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
24,176,[  10.         1269.65114734],[0.         2.63759556],[  10.         1244.08713423],[  10.         1272.56701882],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
25,170,[  10.         1269.17866663],[0.         2.78987807],[  10.         1244.08713423],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
26,164,[  10.         1268.77360706],[0.         3.50334483],[  10.         1244.08713423],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
27,176,[  10.         1268.42008652],[0.         4.03369963],[  10.         1244.08713423],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 64, 66, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1244.0871342348732)"
28,174,[  10.         1267.70693681],[0.         5.08708217],[  10.         1236.42523045],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
29,166,[  10.         1266.93469902],[0.         5.45394083],[  10.         1236.42523045],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
30,168,[  10.        1266.2307857],[0.         5.86993828],[  10.         1236.42523045],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
31,176,[  10.         1265.03738587],[0.         6.51188241],[  10.         1236.42523045],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
32,174,[  10.         1263.87899085],[0.         6.95669315],[  10.         1236.42523045],[  10.         1270.13303769],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
33,172,[  10.         1262.50078022],[0.         7.20072087],[  10.         1236.42523045],[  10.         1268.54008872],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
34,176,[  10.         1261.35009112],[0.         7.85842475],[  10.         1236.42523045],[  10.         1266.94255375],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
35,174,[  10.       1260.048385],[0.         8.36528698],[  10.         1236.42523045],[  10.         1266.94255375],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
36,170,[  10.         1258.08748794],[0.        9.1630069],[  10.         1236.42523045],[  10.         1265.03401818],"[13, 17, 15, 18, 19, 14, 16, 12, 11, 10, 9, 8, 6, 28, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 27, 52, 40, 41, 42, 44, 45, 43, 46, 48, 47, 49, 50, 51, 68, 69, 66, 64, 61, 59, 67, 57, 55, 54, 53, 56, 58, 60, 72, 62, 74, 65, 63, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 98, 75, 1, 2, 5, 92, 96, 94, 97, 93, 99, 95, 100, 4, 3, 7, 23, 78, 76, 81, 77, 79, 73, 71, 70, 80, 20, 21, 26, 25, 22, 24]","(10.0, 1236.4252304451827)"
