Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,88,[  10.         1332.55024549],[ 0.         24.38800607],[  10.         1304.89276135],[  10.         1385.83448627],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1304.8927613515523)"
11,84,[  10.         1321.45067062],[ 0.         13.80444031],[  10.         1304.89276135],[  10.         1346.71458221],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1304.8927613515523)"
12,90,[  10.         1316.77095177],[ 0.         11.05819183],[  10.         1304.89276135],[  10.         1340.41404329],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1304.8927613515523)"
13,84,[  10.         1311.25818551],[0.         4.83637128],[  10.         1304.89276135],[  10.         1326.55771163],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1304.8927613515523)"
14,92,[  10.         1309.64087754],[0.         2.50638876],[  10.         1301.93281791],[  10.       1312.648659],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 94, 95, 93, 92]","(10.0, 1301.9328179062456)"
15,90,[  10.         1308.98081309],[0.         2.79159479],[  10.         1301.93281791],[  10.         1310.72048724],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 94, 95, 93, 92]","(10.0, 1301.9328179062456)"
16,92,[  10.         1308.47862471],[0.         2.99118327],[  10.         1301.93281791],[  10.         1310.72048724],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 94, 95, 93, 92]","(10.0, 1301.9328179062456)"
17,92,[  10.         1307.88311039],[0.         3.05397676],[  10.         1301.93281791],[  10.         1310.72048724],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 2, 4, 6, 99, 96, 100, 97, 94, 95, 93, 92]","(10.0, 1301.9328179062456)"
18,84,[  10.         1306.94623964],[0.         3.20851188],[  10.         1296.81813404],[  10.         1310.72048724],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1296.8181340419083)"
19,90,[  10.         1306.04457963],[0.         2.92844147],[  10.         1296.81813404],[  10.         1310.72048724],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1296.8181340419083)"
20,86,[  10.         1304.89295289],[0.         2.04036717],[  10.         1296.81813404],[  10.         1310.08340056],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 66, 61, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1296.8181340419083)"
21,86,[  10.         1304.20533146],[0.         1.67679286],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
22,96,[  10.         1303.95982291],[0.        1.8682327],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
23,90,[  10.         1303.60186387],[0.         2.03195138],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
24,90,[  10.         1303.07617363],[0.         2.42784065],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
25,84,[  10.        1302.3295592],[0.         2.80080788],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
26,90,[  10.         1301.93209101],[0.         2.79632623],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
27,90,[  10.         1301.00699142],[0.         2.81595662],[  10.         1293.74706623],[  10.         1304.89276135],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
28,92,[  10.         1300.37116305],[0.         2.62867736],[  10.         1293.74706623],[  10.         1302.87189673],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
29,88,[  10.         1299.76976693],[0.         2.68175407],[  10.         1293.74706623],[  10.         1301.93281791],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
30,92,[  10.         1299.15606098],[0.         2.78435393],[  10.         1293.74706623],[  10.         1301.93281791],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
31,88,[  10.        1298.3778604],[0.         2.62036408],[  10.         1293.74706623],[  10.         1301.93281791],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
32,92,[  10.        1297.6059333],[0.         2.24816344],[  10.         1293.74706623],[  10.         1301.93281791],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
33,94,[  10.         1297.03232007],[0.         1.66009506],[  10.         1293.74706623],[  10.         1301.93281791],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
34,90,[  10.        1296.3843779],[0.         1.33505795],[  10.         1293.74706623],[  10.        1299.0548581],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
35,94,[  10.         1296.09857668],[0.         1.36260881],[  10.         1293.74706623],[  10.         1297.16248829],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
36,96,[  10.         1295.87987719],[0.         1.43114259],[  10.         1293.74706623],[  10.         1297.16248829],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 87, 86, 89, 88, 90, 85, 91, 98, 63, 75, 65, 74, 67, 29, 27, 24, 30, 25, 28, 26, 22, 23, 20, 21, 34, 32, 33, 36, 52, 49, 31, 62, 61, 66, 69, 64, 72, 68, 41, 40, 43, 42, 44, 47, 46, 45, 16, 14, 12, 15, 19, 13, 17, 18, 2, 9, 10, 8, 55, 57, 59, 54, 53, 56, 58, 60, 48, 51, 50, 35, 38, 37, 39, 7, 5, 3, 1, 11, 4, 6, 99, 96, 100, 97, 95, 94, 93, 92]","(10.0, 1293.747066230043)"
