Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,146,[  10.         1375.63376776],[ 0.         14.62153824],[  10.         1357.06177853],[  10.         1397.49852429],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 91, 89, 88, 85, 87, 72]","(10.0, 1357.0617785300938)"
11,146,[  10.         1370.69270778],[ 0.         12.47875125],[  10.         1346.71924928],[  10.         1392.82235225],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 95, 89, 85, 88, 87, 90, 94, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1346.7192492790741)"
12,138,[  10.         1365.27166798],[0.         9.64568502],[  10.         1346.71924928],[  10.         1382.00663444],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 95, 89, 85, 88, 87, 90, 94, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1346.7192492790741)"
13,152,[  10.         1363.00878467],[0.         8.39385821],[  10.         1346.71924928],[  10.         1379.23292546],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 95, 89, 85, 88, 87, 90, 94, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1346.7192492790741)"
14,150,[  10.        1359.8886521],[0.        5.2877327],[  10.         1344.38371982],[  10.         1373.17923494],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 88, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 11, 14, 12, 15, 19, 13, 17, 18, 16, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 65, 67, 66, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 91, 89, 86, 85, 87, 72]","(10.0, 1344.3837198174276)"
15,146,[  10.         1357.97475203],[0.         3.42881371],[  10.         1344.38371982],[  10.         1368.44902736],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 88, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 11, 14, 12, 15, 19, 13, 17, 18, 16, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 65, 67, 66, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 91, 89, 86, 85, 87, 72]","(10.0, 1344.3837198174276)"
16,150,[  10.        1356.7610994],[0.         2.39516648],[  10.         1340.07403223],[  10.         1360.23796931],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 72, 89, 88, 85, 87, 91]","(10.0, 1340.0740322331587)"
17,146,[  10.         1356.28964607],[0.         3.05220478],[  10.         1340.07403223],[  10.         1357.06177853],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 72, 89, 88, 85, 87, 91]","(10.0, 1340.0740322331587)"
18,130,[  10.         1356.07808787],[0.         3.35960804],[  10.         1340.07403223],[  10.         1357.06177853],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 72, 89, 88, 85, 87, 91]","(10.0, 1340.0740322331587)"
19,152,[  10.        1356.0715638],[0.         3.35870488],[  10.         1340.07403223],[  10.         1357.06177853],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 72, 89, 88, 85, 87, 91]","(10.0, 1340.0740322331587)"
20,142,[  10.         1355.76812553],[0.         3.82592747],[  10.         1340.07403223],[  10.         1357.06177853],"[53, 56, 54, 58, 60, 55, 57, 59, 68, 64, 61, 40, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 16, 14, 12, 15, 19, 13, 17, 18, 11, 9, 10, 8, 34, 36, 33, 32, 37, 39, 38, 31, 35, 29, 30, 27, 24, 28, 25, 26, 42, 41, 44, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 66, 67, 65, 62, 20, 63, 23, 22, 21, 7, 5, 3, 90, 74, 72, 89, 88, 85, 87, 91]","(10.0, 1340.0740322331587)"
21,142,[  10.        1355.3297669],[0.         4.84276851],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
22,140,[  10.        1354.9191316],[0.         5.10714153],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
23,144,[  10.         1354.22564183],[0.         5.69193272],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
24,144,[  10.         1353.40122752],[0.         6.43235152],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
25,142,[  10.         1352.36486414],[0.         7.31665609],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
26,134,[  10.        1351.0977502],[0.         7.42603848],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
27,136,[  10.         1349.09214716],[0.         7.88810052],[  10.         1321.58382325],[  10.         1357.06177853],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
28,134,[  10.         1346.21327177],[0.         7.92730557],[  10.         1321.58382325],[  10.         1355.69161132],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
29,138,[  10.         1344.17199949],[0.         8.01598035],[  10.         1321.58382325],[  10.         1352.20356828],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
30,142,[  10.         1342.51413637],[0.         8.01817399],[  10.         1321.58382325],[  10.         1352.20356828],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
31,136,[  10.         1340.40991908],[0.         7.10562839],[  10.         1321.58382325],[  10.         1346.71924928],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
32,136,[  10.         1338.84912356],[0.         7.28859467],[  10.         1321.58382325],[  10.         1346.71924928],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
33,148,[  10.         1337.27759174],[0.         7.53854369],[  10.         1321.58382325],[  10.         1346.71924928],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
34,140,[  10.         1335.98353593],[0.         7.62652114],[  10.         1321.58382325],[  10.         1340.07403223],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
35,146,[  10.        1335.2901531],[0.         8.05178729],[  10.         1321.58382325],[  10.         1340.07403223],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
36,144,[  10.         1334.45120993],[0.         8.43387357],[  10.         1321.58382325],[  10.         1340.07403223],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 43, 40, 42, 47, 44, 46, 78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 94, 96, 100, 95, 89, 85, 88, 87, 90, 91, 92, 93, 97, 21, 30, 28, 27, 26, 29, 25, 24, 23, 22, 20, 34, 32, 36, 33, 13, 17, 18, 57, 55, 59, 54, 56, 58, 53, 60, 45, 48, 51, 50, 49, 14, 16, 12, 15, 19, 39, 37, 38, 52, 31, 35]","(10.0, 1321.5838232458443)"
