Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,134,[  10.         1389.63255252],[ 0.         24.73996057],[  10.         1332.40040213],[  10.         1425.17560279],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 63, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 90, 89, 87]","(10.0, 1332.4004021344317)"
11,150,[  10.        1381.1617875],[ 0.         22.90355197],[  10.         1332.40040213],[  10.         1409.59042628],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 63, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 90, 89, 87]","(10.0, 1332.4004021344317)"
12,146,[  10.         1376.28502063],[ 0.         22.99050836],[  10.         1332.40040213],[  10.         1395.81429742],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 63, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 90, 89, 87]","(10.0, 1332.4004021344317)"
13,142,[  10.         1369.06148651],[ 0.         23.91886024],[  10.         1289.42674816],[  10.        1395.7271682],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
14,134,[  10.         1358.71224611],[ 0.         21.00202689],[  10.         1289.42674816],[  10.         1388.72801389],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
15,152,[  10.         1352.83643153],[ 0.         18.24132358],[  10.         1289.42674816],[  10.         1386.51432184],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
16,140,[  10.         1345.94697578],[ 0.         15.87987327],[  10.         1289.42674816],[  10.         1365.69640824],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
17,148,[  10.         1341.25978729],[ 0.         13.95623653],[  10.         1289.42674816],[  10.         1365.69640824],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
18,138,[  10.         1334.32603065],[0.         9.52858432],[  10.         1289.42674816],[  10.         1361.06096162],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1289.4267481579086)"
19,146,[  10.         1330.34330703],[0.         7.56279173],[  10.         1285.52004685],[  10.         1335.17003881],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
20,136,[  10.         1328.45699349],[0.        9.9493019],[  10.         1285.52004685],[  10.         1332.40040213],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
21,136,[  10.         1326.61244383],[ 0.         11.71921031],[  10.         1285.52004685],[  10.         1332.40040213],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
22,142,[  10.         1323.16575627],[ 0.         14.09276235],[  10.         1285.52004685],[  10.         1332.40040213],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
23,148,[  10.         1320.20302437],[ 0.         14.85063745],[  10.         1285.52004685],[  10.         1332.40040213],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
24,144,[  10.         1316.69476686],[ 0.         15.27834521],[  10.         1285.52004685],[  10.         1332.18418502],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
25,150,[  10.         1313.96279633],[ 0.         15.05642649],[  10.         1285.52004685],[  10.         1332.18418502],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1285.5200468547355)"
26,144,[  10.         1309.73237825],[ 0.         14.54563899],[  10.        1270.5812779],[  10.       1330.183641],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
27,142,[  10.         1306.18947955],[ 0.         13.41955677],[  10.        1270.5812779],[  10.         1325.28162129],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
28,142,[  10.         1301.21588483],[ 0.        11.6799122],[  10.        1270.5812779],[  10.         1320.99350405],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
29,144,[  10.         1296.66665376],[0.         8.80774972],[  10.        1270.5812779],[  10.         1309.52840233],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
30,136,[  10.         1292.37252746],[0.         7.01240311],[  10.        1270.5812779],[  10.         1304.07729652],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
31,150,[  10.         1290.23024452],[0.         6.18270445],[  10.        1270.5812779],[  10.         1299.13891052],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
32,146,[  10.         1288.17984544],[0.         5.39596738],[  10.        1270.5812779],[  10.         1299.13891052],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
33,142,[  10.         1286.18824829],[0.        4.4500422],[  10.        1270.5812779],[  10.         1289.99649415],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
34,150,[  10.         1285.58503152],[0.         4.40819516],[  10.        1270.5812779],[  10.         1289.68233581],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
35,148,[  10.         1284.87562646],[0.         4.42370833],[  10.        1270.5812779],[  10.         1289.68233581],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 62, 53, 56, 54, 58, 60, 55, 57, 59, 72, 87, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 74, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 2]","(10.0, 1270.5812778960433)"
36,144,[  10.        1283.8407815],[0.        4.7740729],[  10.         1270.35534786],[  10.         1286.86905249],"[42, 41, 44, 40, 43, 46, 45, 47, 49, 48, 50, 51, 52, 69, 68, 66, 64, 67, 65, 61, 59, 53, 56, 54, 58, 60, 55, 57, 62, 72, 74, 90, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 2, 91, 76, 78, 71, 81, 73, 77, 79, 70, 80, 82, 83, 84, 86, 12, 14, 16, 15, 13, 19, 17, 18, 11, 9, 8, 10, 6, 39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 22, 21, 20, 23, 25, 24, 26, 7, 5, 3, 4, 75, 1, 63, 89, 87]","(10.0, 1270.3553478577624)"
