Generation,evals,avg,std,min,max,best_one,fitness_best_one
37,160,[  10.         3065.55573646],[ 0.         33.92818677],[  10.         2949.59089533],[  10.         3094.24422783],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 78, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 5, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 11, 100, 83, 94, 6, 23, 9, 82, 53, 64, 71, 45, 48, 7, 3, 4, 98, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 41, 58, 79]","(10.0, 2949.590895328751)"
38,174,[  10.         3049.02059125],[ 0.         38.03616956],[  10.         2937.29306909],[  10.        3088.8355231],"[69, 61, 35, 40, 89, 91, 2, 65, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 78, 36, 74, 72, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 98, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2937.293069094471)"
39,166,[  10.         3029.48495719],[ 0.        41.0511451],[  10.         2855.64550087],[  10.         3070.75429048],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
40,162,[  10.         3005.62355142],[ 0.         38.73929344],[  10.         2855.64550087],[  10.         3053.14036704],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
41,164,[  10.         2984.13092036],[ 0.         35.45681472],[  10.         2855.64550087],[  10.         3031.76203459],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
42,158,[  10.         2965.65946998],[ 0.         30.14047392],[  10.         2855.64550087],[  10.         3009.21960419],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
43,164,[  10.         2947.32650589],[ 0.         25.82140938],[  10.         2855.64550087],[  10.         2977.03852964],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
44,172,[  10.         2937.55457207],[ 0.         25.85445946],[  10.         2855.64550087],[  10.         2968.50517165],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
45,158,[  10.         2924.93963545],[ 0.         26.07709375],[  10.         2855.64550087],[  10.         2954.51553847],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
46,166,[  10.         2914.35923657],[ 0.         24.32491238],[  10.         2855.64550087],[  10.        2944.2854453],"[69, 61, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 36, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 95, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 84, 76, 80, 46, 26, 19, 5, 100, 83, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 77, 24, 16, 93, 75, 47, 54, 56, 68, 66, 53, 58, 79]","(10.0, 2855.6455008698636)"
47,162,[  10.         2903.37617569],[ 0.         24.04108684],[  10.         2836.53341772],[  10.         2929.11680355],"[69, 61, 35, 24, 87, 91, 79, 71, 60, 38, 47, 31, 55, 44, 45, 43, 18, 1, 11, 12, 28, 39, 36, 52, 50, 84, 82, 2, 15, 29, 57, 86, 99, 4, 34, 74, 78, 62, 63, 59, 58, 51, 85, 88, 73, 70, 94, 92, 8, 75, 22, 100, 90, 89, 67, 25, 20, 49, 27, 42, 30, 37, 21, 16, 33, 76, 80, 46, 13, 19, 5, 95, 83, 97, 6, 23, 9, 32, 53, 64, 72, 40, 48, 7, 3, 65, 98, 77, 81, 96, 93, 10, 17, 54, 56, 68, 66, 41, 26, 14]","(10.0, 2836.533417720235)"
48,160,[  10.         2891.85111033],[ 0.         24.49910732],[  10.         2786.08907959],[  10.         2925.25417157],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2786.0890795891883)"
49,160,[  10.         2878.93640811],[ 0.         25.12754613],[  10.         2786.08907959],[  10.         2912.71650679],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2786.0890795891883)"
50,166,[  10.         2870.64204115],[ 0.         23.83911566],[  10.         2786.08907959],[  10.         2903.12149601],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2786.0890795891883)"
51,160,[  10.         2862.58850669],[ 0.         23.68619519],[  10.         2786.08907959],[  10.         2891.90424077],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2786.0890795891883)"
52,162,[  10.         2853.41415343],[ 0.         23.01858596],[  10.         2782.99895646],[  10.         2884.86372654],"[69, 61, 35, 24, 87, 91, 79, 71, 60, 38, 47, 31, 55, 44, 45, 43, 18, 1, 11, 12, 28, 39, 36, 52, 50, 84, 82, 2, 15, 29, 57, 86, 99, 4, 34, 74, 78, 62, 63, 59, 58, 51, 85, 88, 73, 70, 94, 92, 8, 75, 22, 65, 90, 89, 67, 25, 20, 49, 27, 42, 30, 37, 21, 16, 33, 76, 80, 46, 13, 19, 5, 95, 83, 97, 6, 23, 9, 32, 53, 64, 72, 40, 48, 7, 3, 100, 98, 77, 81, 96, 93, 10, 17, 54, 56, 68, 66, 41, 26, 14]","(10.0, 2782.998956461861)"
53,166,[  10.         2845.05455583],[ 0.         21.56595548],[  10.         2782.99895646],[  10.        2867.7011985],"[69, 61, 35, 24, 87, 91, 79, 71, 60, 38, 47, 31, 55, 44, 45, 43, 18, 1, 11, 12, 28, 39, 36, 52, 50, 84, 82, 2, 15, 29, 57, 86, 99, 4, 34, 74, 78, 62, 63, 59, 58, 51, 85, 88, 73, 70, 94, 92, 8, 75, 22, 65, 90, 89, 67, 25, 20, 49, 27, 42, 30, 37, 21, 16, 33, 76, 80, 46, 13, 19, 5, 95, 83, 97, 6, 23, 9, 32, 53, 64, 72, 40, 48, 7, 3, 100, 98, 77, 81, 96, 93, 10, 17, 54, 56, 68, 66, 41, 26, 14]","(10.0, 2782.998956461861)"
54,164,[  10.         2835.79784259],[ 0.         25.90577581],[  10.         2761.50081514],[  10.         2856.02250394],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2761.500815139042)"
55,162,[  10.         2827.45655042],[ 0.         27.05979447],[  10.         2761.50081514],[  10.         2855.64550087],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2761.500815139042)"
56,170,[  10.         2817.84172594],[ 0.         26.02082287],[  10.         2761.50081514],[  10.         2851.47466174],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2761.500815139042)"
57,158,[  10.        2805.2787709],[ 0.         21.42757973],[  10.         2756.84530855],[  10.         2838.73017302],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 47, 55, 44, 81, 17, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 65, 74, 61, 63, 57, 59, 62, 22, 85, 88, 73, 70, 97, 92, 10, 26, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 11, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 31, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2756.845308550196)"
58,154,[  10.         2795.28228369],[ 0.         16.56444472],[  10.         2756.84530855],[  10.         2824.40827042],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 47, 55, 44, 81, 17, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 65, 74, 61, 63, 57, 59, 62, 22, 85, 88, 73, 70, 97, 92, 10, 26, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 11, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 31, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2756.845308550196)"
59,160,[  10.         2787.69324679],[ 0.         11.35888331],[  10.         2756.84530855],[  10.         2817.94835118],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 47, 55, 44, 81, 17, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 65, 74, 61, 63, 57, 59, 62, 22, 85, 88, 73, 70, 97, 92, 10, 26, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 96, 77, 76, 80, 56, 11, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 31, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2756.845308550196)"
60,166,[  10.         2783.39425945],[0.         9.38028295],[  10.         2743.99922973],[  10.         2795.95417638],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 56, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 3, 77, 76, 80, 81, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 96, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2743.9992297306126)"
61,162,[  10.         2780.21990277],[0.         9.73316479],[  10.         2743.99922973],[  10.         2790.80713302],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 31, 55, 44, 56, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 49, 27, 42, 30, 37, 21, 3, 77, 76, 80, 81, 26, 19, 5, 100, 95, 94, 6, 23, 9, 82, 41, 64, 71, 45, 48, 7, 96, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2743.9992297306126)"
62,160,[  10.         2777.19149601],[ 0.         11.90361554],[  10.         2716.71196597],[  10.         2786.08907959],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 42, 51, 47, 55, 44, 81, 6, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 65, 74, 61, 63, 57, 59, 62, 22, 85, 88, 73, 70, 97, 92, 10, 26, 43, 83, 90, 87, 67, 25, 20, 49, 27, 38, 30, 37, 21, 96, 77, 76, 80, 56, 11, 19, 5, 100, 95, 94, 17, 23, 9, 82, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 31, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2716.7119659702107)"
63,166,[  10.         2772.64276953],[ 0.        14.2437393],[  10.         2706.09943411],[  10.         2785.60702107],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2706.0994341129813)"
64,170,[  10.         2768.06899884],[ 0.         14.01121744],[  10.         2706.09943411],[  10.         2785.59589895],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2706.0994341129813)"
65,166,[  10.         2763.14856853],[ 0.         13.03013658],[  10.         2706.09943411],[  10.         2781.50451196],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2706.0994341129813)"
66,170,[  10.         2758.46149239],[ 0.        12.8584764],[  10.         2706.09943411],[  10.         2775.42126452],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2706.0994341129813)"
67,172,[  10.         2754.73852077],[ 0.         13.28194985],[  10.         2706.09943411],[  10.         2765.75259344],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2706.0994341129813)"
68,164,[  10.         2750.10642507],[ 0.         15.53220037],[  10.         2695.54879254],[  10.         2761.55506576],"[69, 36, 35, 40, 89, 91, 2, 96, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 30, 27, 42, 49, 37, 21, 82, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 72, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2695.548792535327)"
69,162,[  10.         2745.37936996],[ 0.         16.97747718],[  10.         2695.54879254],[  10.         2761.50081514],"[69, 36, 35, 40, 89, 91, 2, 96, 60, 38, 51, 31, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 11, 43, 83, 90, 87, 67, 25, 20, 30, 27, 42, 49, 37, 21, 82, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 6, 23, 9, 72, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2695.548792535327)"
70,158,[  10.         2738.85250451],[ 0.         17.17975792],[  10.         2691.28002554],[  10.        2759.4230505],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 43, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 30, 41, 84, 71, 45, 48, 7, 3, 4, 78, 64, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2691.2800255372827)"
71,168,[  10.         2732.43543812],[ 0.         17.18502068],[  10.         2691.28002554],[  10.         2756.84530855],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 43, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 30, 41, 84, 71, 45, 48, 7, 3, 4, 78, 64, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2691.2800255372827)"
72,160,[  10.       2725.744611],[ 0.         15.33758027],[  10.         2690.94922734],[  10.         2748.51604546],"[69, 36, 35, 40, 89, 91, 2, 47, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 86, 99, 75, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 96, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 98, 72, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2690.949227335134)"
73,162,[  10.         2721.34531212],[ 0.         15.18614116],[  10.         2644.86545661],[  10.         2741.01472844],"[69, 36, 35, 40, 89, 91, 2, 72, 60, 38, 51, 30, 55, 44, 81, 22, 18, 1, 8, 28, 12, 39, 34, 52, 50, 29, 32, 33, 15, 14, 13, 96, 99, 98, 61, 74, 65, 63, 57, 59, 62, 17, 85, 88, 73, 70, 97, 92, 10, 6, 82, 83, 90, 87, 67, 25, 20, 49, 27, 42, 31, 37, 21, 86, 77, 76, 80, 56, 26, 19, 5, 100, 95, 94, 11, 23, 9, 43, 41, 64, 71, 45, 48, 7, 3, 4, 78, 84, 24, 16, 93, 75, 47, 54, 46, 68, 66, 53, 58, 79]","(10.0, 2644.865456606708)"
