Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,180,[  10.         1462.46612244],[ 0.         44.92637659],[  10.        1315.8798932],[  10.         1522.76816373],"[78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 48, 22, 21, 20, 23, 25, 24, 26, 27, 28, 29, 30, 10, 49, 47, 52, 43, 11, 7, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 14, 16, 12, 15, 19, 13, 17, 18, 9, 8, 6, 4, 3, 5, 75, 1, 90, 89, 87, 67, 65, 63, 69, 64, 61, 68, 72, 66, 62, 74, 41, 42, 46, 50, 51, 31, 34, 36, 33, 32, 37, 39, 38, 35]","(10.0, 1315.8798932038862)"
11,180,[  10.         1458.22975879],[ 0.         43.45584296],[  10.        1315.8798932],[  10.         1512.95770334],"[78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 48, 22, 21, 20, 23, 25, 24, 26, 27, 28, 29, 30, 10, 49, 47, 52, 43, 11, 7, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 14, 16, 12, 15, 19, 13, 17, 18, 9, 8, 6, 4, 3, 5, 75, 1, 90, 89, 87, 67, 65, 63, 69, 64, 61, 68, 72, 66, 62, 74, 41, 42, 46, 50, 51, 31, 34, 36, 33, 32, 37, 39, 38, 35]","(10.0, 1315.8798932038862)"
12,180,[  10.         1453.98400772],[ 0.         42.52300257],[  10.        1315.8798932],[  10.         1506.29892152],"[78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 48, 22, 21, 20, 23, 25, 24, 26, 27, 28, 29, 30, 10, 49, 47, 52, 43, 11, 7, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 14, 16, 12, 15, 19, 13, 17, 18, 9, 8, 6, 4, 3, 5, 75, 1, 90, 89, 87, 67, 65, 63, 69, 64, 61, 68, 72, 66, 62, 74, 41, 42, 46, 50, 51, 31, 34, 36, 33, 32, 37, 39, 38, 35]","(10.0, 1315.8798932038862)"
13,180,[  10.         1451.18508741],[ 0.         41.63964615],[  10.        1315.8798932],[  10.         1502.93676668],"[78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 48, 22, 21, 20, 23, 25, 24, 26, 27, 28, 29, 30, 10, 49, 47, 52, 43, 11, 7, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 14, 16, 12, 15, 19, 13, 17, 18, 9, 8, 6, 4, 3, 5, 75, 1, 90, 89, 87, 67, 65, 63, 69, 64, 61, 68, 72, 66, 62, 74, 41, 42, 46, 50, 51, 31, 34, 36, 33, 32, 37, 39, 38, 35]","(10.0, 1315.8798932038862)"
14,180,[  10.        1447.9196177],[ 0.         40.40987407],[  10.        1315.8798932],[  10.         1497.17591493],"[78, 76, 81, 77, 79, 73, 71, 70, 80, 82, 83, 84, 86, 60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 48, 22, 21, 20, 23, 25, 24, 26, 27, 28, 29, 30, 10, 49, 47, 52, 43, 11, 7, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 2, 14, 16, 12, 15, 19, 13, 17, 18, 9, 8, 6, 4, 3, 5, 75, 1, 90, 89, 87, 67, 65, 63, 69, 64, 61, 68, 72, 66, 62, 74, 41, 42, 46, 50, 51, 31, 34, 36, 33, 32, 37, 39, 38, 35]","(10.0, 1315.8798932038862)"
15,180,[  10.         1442.27295497],[ 0.         41.26832739],[  10.         1288.66351225],[  10.         1491.38272624],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
16,180,[  10.         1440.23326755],[ 0.         40.09796836],[  10.         1288.66351225],[  10.         1487.05845734],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
17,180,[  10.        1436.4403183],[ 0.         41.09107924],[  10.         1288.66351225],[  10.        1485.4204578],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
18,180,[  10.         1432.03274918],[ 0.         41.87381182],[  10.         1288.66351225],[  10.         1482.97843144],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
19,180,[  10.         1423.97465522],[ 0.         42.77736793],[  10.         1288.66351225],[  10.         1477.42564101],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
20,180,[  10.         1421.24467686],[ 0.        41.8175682],[  10.         1288.66351225],[  10.         1473.43055567],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
21,180,[  10.         1417.91589453],[ 0.         40.81232216],[  10.         1288.66351225],[  10.         1470.77703191],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
22,180,[  10.         1414.61711603],[ 0.         40.17106531],[  10.         1288.66351225],[  10.         1465.23640216],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
23,180,[  10.         1410.45705016],[ 0.         40.59477047],[  10.         1288.66351225],[  10.         1462.55996811],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
24,180,[  10.         1405.36409778],[ 0.         39.70697101],[  10.         1288.66351225],[  10.         1457.21609047],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
25,180,[  10.        1401.4752214],[ 0.         38.33940838],[  10.         1288.66351225],[  10.         1453.20185747],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
26,180,[  10.         1399.33322107],[ 0.         37.49372971],[  10.         1288.66351225],[  10.         1450.39186829],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
27,180,[  10.         1398.52689019],[ 0.         37.25048539],[  10.         1288.66351225],[  10.         1448.67724201],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
28,180,[  10.         1394.90543525],[ 0.         36.77151837],[  10.         1288.66351225],[  10.         1443.59433662],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
29,180,[  10.         1392.88423956],[ 0.         36.70907974],[  10.         1288.66351225],[  10.         1442.98277316],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
30,180,[  10.         1388.04210604],[ 0.         35.94150443],[  10.         1288.66351225],[  10.         1438.23157201],"[20, 21, 22, 23, 26, 28, 10, 7, 5, 11, 6, 9, 13, 17, 18, 19, 16, 14, 12, 59, 57, 55, 69, 66, 68, 64, 40, 43, 54, 53, 56, 58, 60, 67, 61, 41, 42, 47, 44, 46, 49, 45, 48, 50, 52, 51, 25, 65, 63, 62, 74, 72, 31, 35, 24, 27, 29, 34, 32, 33, 36, 37, 39, 38, 30, 15, 81, 78, 79, 80, 77, 76, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 75, 99, 96, 100, 95, 97, 94, 93, 92, 3, 4, 1, 8, 2]","(10.0, 1288.6635122485347)"
31,180,[  10.         1383.42487619],[ 0.         36.09940912],[  10.         1280.05892123],[  10.         1433.43197543],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
32,180,[  10.         1379.93654444],[ 0.         34.51744779],[  10.         1280.05892123],[  10.         1428.28413719],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
33,180,[  10.         1374.64071304],[ 0.         32.65952675],[  10.         1280.05892123],[  10.         1419.76709872],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
34,180,[  10.         1373.35354404],[ 0.         32.44065294],[  10.         1280.05892123],[  10.         1417.79591795],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
35,180,[  10.         1371.41136606],[ 0.        32.0536582],[  10.         1280.05892123],[  10.         1416.28291929],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
36,180,[  10.         1368.93744052],[ 0.         31.29947754],[  10.         1280.05892123],[  10.         1410.93167117],"[5, 3, 7, 6, 8, 9, 10, 11, 30, 29, 56, 58, 46, 48, 40, 52, 59, 57, 55, 54, 60, 53, 67, 65, 66, 69, 64, 68, 61, 72, 41, 43, 42, 47, 44, 49, 45, 50, 51, 63, 62, 74, 90, 87, 86, 89, 91, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 85, 98, 95, 96, 94, 99, 93, 97, 100, 75, 1, 4, 2, 88, 92, 34, 32, 31, 35, 13, 17, 18, 36, 39, 33, 37, 38, 20, 21, 22, 24, 23, 15, 19, 12, 14, 16, 25, 27, 26, 28]","(10.0, 1280.0589212338887)"
