Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,324,[   4.29290488 1710.00831456],[  1.02633349 381.03190302],[   2.85678076 1387.78702703],[   6.73675511 3174.95785403],"[99, 96, 100, 98, 83, 11, 39, 7, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 47, 52, 49, 31, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 76, 79, 6, 80, 81]","(2.856780763467049, 2833.8700096705365)"
11,346,[   4.22257675 1719.23594488],[  1.01611414 390.33470495],[   2.85678076 1387.78702703],[   6.68747689 2875.58041943],"[99, 96, 100, 98, 83, 11, 39, 7, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 47, 52, 49, 31, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 76, 79, 6, 80, 81]","(2.856780763467049, 2833.8700096705365)"
12,338,[   4.22925522 1706.92798377],[  1.06255678 393.23584759],[   2.85678076 1387.78702703],[   6.68747689 2875.58041943],"[99, 96, 100, 98, 83, 11, 39, 7, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 47, 52, 49, 31, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 76, 79, 6, 80, 81]","(2.856780763467049, 2833.8700096705365)"
13,338,[   3.91396832 1750.94409676],[  0.76395929 413.11373491],[   2.85678076 1387.78702703],[   6.68747689 2996.97160202],"[99, 96, 100, 98, 83, 11, 39, 7, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 47, 52, 49, 31, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 76, 79, 6, 80, 81]","(2.856780763467049, 2833.8700096705365)"
14,338,[   3.86611042 1732.55680799],[  0.69367582 410.0825081 ],[   2.71251567 1385.01262889],[   5.94821708 3095.47808607],"[99, 96, 100, 98, 83, 11, 39, 7, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 21, 54, 57, 55, 53, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 76, 79, 6, 80, 81]","(2.7125156684700222, 2795.0129667690485)"
15,338,[   3.83120516 1745.54688566],[  0.70100859 431.10712155],[   2.71211599 1385.01262889],[   5.94821708 3096.6144204 ],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 75, 78, 3, 9, 19, 15, 18, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 82, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 21, 54, 57, 55, 53, 72, 23, 26, 25, 27, 34, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.712115993703922, 2955.850615264703)"
16,336,[   3.84713921 1720.09122664],[  0.6995449  428.34445242],[   2.69800802 1385.01262889],[   5.57103475 3142.15180861],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 51, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 60, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.6980080242531836, 3142.151808614014)"
17,382,[   3.70908567 1759.592522  ],[  0.56501024 462.95625888],[   2.59280426 1385.01262889],[   5.57103475 3320.36877156],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.592804256477884, 3165.007233112813)"
18,334,[   3.72294543 1697.54748196],[  0.49016084 395.49523039],[   2.59280426 1385.01262889],[   4.47709906 3165.00723311],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.592804256477884, 3165.007233112813)"
19,344,[   3.68598815 1720.29396747],[  0.52653654 430.19760895],[   2.59280426 1385.01262889],[   4.47709906 3165.00723311],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.592804256477884, 3165.007233112813)"
20,340,[   3.72467759 1732.66794307],[  0.57604077 475.06901406],[   2.59280426 1385.01262889],[   4.47709906 3413.1437825 ],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.592804256477884, 3165.007233112813)"
21,340,[   3.58805215 1817.32638834],[  0.55881781 507.06217061],[   2.59280426 1384.30032505],[   4.47709906 3413.1437825 ],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 35, 58, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.592804256477884, 3165.007233112813)"
22,346,[   3.54118652 1828.06600084],[  0.55282365 508.64331248],[   2.53635417 1384.30032505],[   4.47709906 3413.1437825 ],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
23,342,[   3.51835442 1853.09383509],[  0.57093242 525.1608518 ],[   2.53635417 1384.30032505],[   4.47709906 3236.35823523],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
24,330,[   3.54738317 1767.61705539],[  0.50846073 441.74099507],[   2.53635417 1376.82111083],[   4.48039887 3236.35823523],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
25,344,[   3.50099131 1765.06372072],[  0.47257684 407.11638882],[   2.53635417 1376.82111083],[   4.48039887 3387.44776442],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
26,340,[   3.40592871 1794.13064954],[3.99671340e-01 4.04231504e+02],[   2.53635417 1376.82111083],[   4.48039887 3387.44776442],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
27,328,[   3.39922406 1855.89182789],[4.67223723e-01 4.76699855e+02],[   2.53635417 1376.82111083],[   4.48039887 3387.44776442],"[99, 96, 100, 98, 83, 11, 39, 76, 92, 2, 1, 4, 23, 78, 3, 9, 19, 15, 34, 17, 74, 13, 14, 66, 62, 10, 30, 8, 28, 88, 89, 85, 87, 91, 86, 84, 43, 95, 21, 97, 63, 93, 65, 67, 12, 69, 5, 16, 64, 68, 61, 22, 41, 90, 40, 42, 45, 44, 46, 60, 71, 48, 31, 52, 49, 47, 32, 33, 59, 24, 20, 29, 58, 35, 56, 51, 82, 54, 57, 55, 53, 72, 75, 26, 25, 27, 18, 36, 94, 37, 38, 70, 73, 50, 77, 7, 79, 6, 80, 81]","(2.5363541656902626, 3236.358235227892)"
28,350,[   3.40509123 1889.85160174],[  0.51288084 510.34849084],[   2.46812797 1376.82111083],[   4.48039887 3243.39359408],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
29,348,[   3.48718385 1777.35650327],[  0.49001916 436.07090257],[   2.46812797 1376.82111083],[   4.4836341  3243.39359408],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
30,330,[   3.48098635 1802.2026094 ],[  0.52648515 470.33136764],[   2.46812797 1376.82111083],[   4.4836341  3240.39438245],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
31,338,[   3.47412186 1866.54598489],[  0.5936432  529.78164305],[   2.46812797 1376.82111083],[   4.4836341  3240.39438245],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
32,346,[   3.46686645 1853.30621174],[  0.60578287 501.91262892],[   2.46812797 1376.82111083],[   4.4836341  3249.27155956],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
33,344,[   3.46737496 1846.68199243],[  0.61815085 526.35297419],[   2.46812797 1376.82111083],[   4.4836341  3249.27155956],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
34,352,[   3.38823723 1884.57326077],[  0.59563253 519.4093875 ],[   2.46812797 1376.82111083],[   4.4836341  3162.90039992],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
35,338,[   3.3704121 1915.5045626],[  0.62700764 548.71134985],[   2.46812797 1376.82111083],[   4.4836341  3162.90039992],"[93, 96, 100, 98, 83, 11, 39, 7, 92, 23, 1, 4, 75, 78, 3, 9, 19, 15, 18, 94, 74, 13, 14, 80, 62, 10, 30, 8, 28, 88, 89, 85, 67, 24, 86, 84, 43, 95, 82, 97, 63, 99, 65, 87, 12, 52, 5, 16, 64, 68, 25, 22, 41, 90, 40, 42, 45, 44, 37, 51, 50, 48, 91, 69, 49, 31, 32, 33, 59, 47, 20, 29, 35, 58, 56, 60, 53, 54, 57, 55, 21, 72, 2, 26, 61, 27, 34, 36, 17, 46, 71, 70, 73, 38, 77, 76, 79, 6, 66, 81]","(2.4681279705980947, 3097.423980318142)"
