Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,90,[  10.         1358.83039661],[ 0.         29.26633093],[  10.         1292.53925755],[  10.         1393.65929534],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1292.5392575511516)"
11,86,[  10.         1347.26156372],[ 0.         29.62940827],[  10.         1288.19464154],[  10.         1381.62008116],"[69, 66, 65, 68, 67, 64, 62, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1288.1946415417383)"
12,92,[  10.         1338.34507853],[ 0.         29.69877419],[  10.         1288.19464154],[  10.         1373.99327205],"[69, 66, 65, 68, 67, 64, 62, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1288.1946415417383)"
13,88,[  10.        1328.3964623],[ 0.         27.91287071],[  10.         1288.19464154],[  10.         1366.10879253],"[69, 66, 65, 68, 67, 64, 62, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1288.1946415417383)"
14,92,[  10.         1318.18466857],[ 0.         25.35677989],[  10.         1287.30318957],[  10.         1362.92588578],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1287.3031895736517)"
15,86,[  10.         1308.48869115],[ 0.         20.19240826],[  10.         1287.30318957],[  10.        1335.2901489],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1287.3031895736517)"
16,88,[  10.         1299.94366959],[ 0.         15.52130463],[  10.         1287.30318957],[  10.        1335.2901489],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1287.3031895736517)"
17,96,[  10.         1294.31209738],[0.        7.8943911],[  10.         1286.81801377],[  10.        1331.0559687],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 10, 11, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1286.8180137665)"
18,88,[  10.         1291.88021688],[0.         1.93456015],[  10.         1280.09612895],[  10.         1292.53925755],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 11, 10, 98, 95, 91, 96, 100, 99, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1280.0961289503707)"
19,92,[  10.        1291.6165326],[0.         2.35062302],[  10.         1280.09612895],[  10.         1292.53925755],"[69, 66, 62, 68, 67, 64, 65, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 7, 5, 6, 9, 8, 11, 10, 98, 95, 91, 96, 100, 99, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1280.0961289503707)"
20,92,[  10.         1290.83998874],[0.         3.68903137],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
21,84,[  10.         1290.11367901],[0.         4.31708366],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
22,90,[  10.         1289.49047274],[0.         4.48236729],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
23,96,[  10.         1288.80792697],[0.         4.63692744],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
24,92,[  10.         1287.92054152],[0.         4.60033472],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
25,80,[  10.         1285.76810775],[0.         4.06457388],[  10.         1271.15932524],[  10.         1292.53925755],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
26,86,[  10.         1284.84152584],[0.         4.06891023],[  10.         1271.15932524],[  10.         1288.19464154],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
27,94,[  10.         1283.98248772],[0.         4.28153208],[  10.         1271.15932524],[  10.         1288.19464154],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
28,90,[  10.         1283.02896144],[0.         4.28121746],[  10.         1271.15932524],[  10.         1288.19464154],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
29,90,[  10.         1282.00566099],[0.         4.29003381],[  10.         1271.15932524],[  10.         1287.51948998],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
30,90,[  10.         1281.04700223],[0.         3.75256917],[  10.         1271.15932524],[  10.         1287.30318957],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
31,92,[  10.         1279.52398755],[0.         3.15048392],[  10.         1271.15932524],[  10.         1286.81801377],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
32,88,[  10.         1278.97963449],[0.         2.89628475],[  10.         1271.15932524],[  10.         1280.09612895],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
33,82,[  10.         1278.37291405],[0.         3.40648211],[  10.         1271.15932524],[  10.         1280.09612895],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
34,92,[  10.         1277.62844701],[0.         3.86231029],[  10.         1271.15932524],[  10.         1280.09612895],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
35,94,[  10.         1276.81264155],[0.         4.17356142],[  10.         1271.15932524],[  10.         1280.09612895],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
36,94,[  10.         1276.43049842],[0.         4.24256406],[  10.         1271.15932524],[  10.         1280.09612895],"[69, 66, 65, 63, 67, 64, 62, 61, 68, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 49, 2, 1, 4, 3, 75, 6, 5, 7, 9, 8, 11, 10, 98, 99, 91, 96, 100, 95, 59, 57, 55, 54, 58, 56, 60, 53, 48, 51, 50, 52, 31, 17, 18, 13, 15, 19, 16, 14, 12, 30, 28, 26, 23, 27, 38, 37, 39, 35, 36, 33, 34, 32, 29, 24, 25, 22, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 87, 89, 88, 90, 85, 94, 93, 92, 97, 21, 20]","(10.0, 1271.1593252428536)"
