Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,160,[  10.         1305.92616578],[ 0.         37.57721341],[  10.         1248.74396904],[  10.         1369.94388445],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
11,150,[  10.         1286.90900402],[ 0.         22.29477465],[  10.         1248.74396904],[  10.         1354.72154275],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
12,156,[  10.         1277.53259024],[ 0.         10.02867082],[  10.         1248.74396904],[  10.         1301.39951863],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
13,156,[  10.         1272.74896953],[0.         3.94999529],[  10.         1248.74396904],[  10.         1280.28345509],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
14,162,[  10.        1271.9193214],[0.         4.01018621],[  10.         1248.74396904],[  10.         1275.94354666],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
15,160,[  10.         1270.88895205],[0.         4.29351134],[  10.         1248.74396904],[  10.         1275.94354666],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
16,148,[  10.         1270.18970795],[0.        5.0430676],[  10.         1248.74396904],[  10.         1271.66507489],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
17,132,[  10.         1269.34800937],[0.         6.15700079],[  10.         1248.74396904],[  10.         1271.66507489],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
18,164,[  10.         1268.64515772],[0.         6.98655537],[  10.         1248.74396904],[  10.         1271.66507489],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
19,150,[  10.         1267.40643813],[0.         7.95980341],[  10.         1248.74396904],[  10.         1271.66507489],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
20,140,[  10.         1264.53075585],[0.         9.45973063],[  10.         1248.74396904],[  10.         1271.66507489],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1248.743969043685)"
21,160,[  10.         1262.49062106],[ 0.         10.11545336],[  10.         1247.27113785],[  10.        1270.7490928],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 1, 98, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1247.2711378540123)"
22,154,[  10.         1259.35120118],[ 0.         10.38079937],[  10.         1247.27113785],[  10.        1270.7490928],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 1, 98, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1247.2711378540123)"
23,158,[  10.        1256.5986122],[0.         9.81083278],[  10.         1238.77600954],[  10.        1270.7490928],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
24,154,[  10.        1253.2283968],[0.         7.92381068],[  10.         1238.77600954],[  10.        1270.7490928],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
25,156,[  10.         1249.99148939],[0.         3.92379733],[  10.         1238.77600954],[  10.         1264.97857314],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
26,152,[  10.         1248.45699967],[0.         1.49065881],[  10.         1238.77600954],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
27,156,[  10.         1248.24177264],[0.         1.94435728],[  10.         1238.77600954],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
28,162,[  10.         1248.02974307],[0.        2.2898342],[  10.         1238.77600954],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
29,154,[  10.         1247.68241121],[0.         2.73631935],[  10.         1238.77600954],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
30,134,[  10.         1247.16704747],[0.         3.19012816],[  10.         1238.77600954],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 65, 67, 63, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.776009542379)"
31,150,[  10.         1246.47808835],[0.         3.70649398],[  10.         1238.56369005],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
32,160,[  10.         1245.84518423],[0.         4.01492674],[  10.         1238.56369005],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
33,158,[  10.         1244.93734073],[0.         4.30022654],[  10.         1238.56369005],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
34,172,[  10.         1244.31058287],[0.         4.39423971],[  10.         1238.56369005],[  10.         1248.74396904],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
35,144,[  10.        1242.8523607],[0.         4.23442987],[  10.         1238.56369005],[  10.         1247.27113785],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
36,156,[  10.         1241.66894311],[0.         4.01939036],[  10.         1238.56369005],[  10.         1247.27113785],"[12, 14, 16, 13, 15, 19, 17, 18, 11, 9, 8, 10, 6, 20, 21, 22, 24, 27, 25, 26, 23, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 37, 38, 39, 35, 36, 33, 34, 32, 31, 51, 48, 45, 44, 91, 89, 88, 90, 86, 87, 85, 84, 83, 82, 75, 98, 1, 2, 5, 3, 63, 67, 65, 66, 62, 69, 74, 64, 61, 68, 72, 41, 40, 55, 57, 59, 93, 92, 94, 97, 95, 96, 100, 99, 4, 7, 81, 78, 76, 77, 79, 73, 71, 70, 80, 54, 53, 56, 58, 60]","(10.0, 1238.5636900503446)"
