Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,180,[  10.         1415.53669024],[ 0.         46.78378686],[  10.         1263.26543756],[  10.         1485.92918449],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 41, 40, 44, 45, 68, 54, 60, 58, 56, 53, 63, 62, 66, 74, 69, 61, 64, 72, 42, 48, 67, 65, 43, 47, 46, 49, 50, 51, 32, 31, 33, 35, 24, 27, 29, 30, 52, 34, 36, 37, 39, 38, 78, 76, 71, 90, 89, 87, 86, 84, 83, 82, 81, 79, 77, 80, 73, 70, 20, 21, 22, 23, 25, 10, 7, 5, 8, 3, 6, 9, 26, 28, 11, 13, 17, 18, 15, 19, 16, 12, 14]","(10.0, 1263.2654375560337)"
11,180,[  10.        1409.0192788],[ 0.        44.5842626],[  10.         1263.26543756],[  10.         1474.78751179],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 41, 40, 44, 45, 68, 54, 60, 58, 56, 53, 63, 62, 66, 74, 69, 61, 64, 72, 42, 48, 67, 65, 43, 47, 46, 49, 50, 51, 32, 31, 33, 35, 24, 27, 29, 30, 52, 34, 36, 37, 39, 38, 78, 76, 71, 90, 89, 87, 86, 84, 83, 82, 81, 79, 77, 80, 73, 70, 20, 21, 22, 23, 25, 10, 7, 5, 8, 3, 6, 9, 26, 28, 11, 13, 17, 18, 15, 19, 16, 12, 14]","(10.0, 1263.2654375560337)"
12,180,[  10.         1401.84405955],[ 0.         42.94618219],[  10.         1263.26543756],[  10.         1461.53258788],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 41, 40, 44, 45, 68, 54, 60, 58, 56, 53, 63, 62, 66, 74, 69, 61, 64, 72, 42, 48, 67, 65, 43, 47, 46, 49, 50, 51, 32, 31, 33, 35, 24, 27, 29, 30, 52, 34, 36, 37, 39, 38, 78, 76, 71, 90, 89, 87, 86, 84, 83, 82, 81, 79, 77, 80, 73, 70, 20, 21, 22, 23, 25, 10, 7, 5, 8, 3, 6, 9, 26, 28, 11, 13, 17, 18, 15, 19, 16, 12, 14]","(10.0, 1263.2654375560337)"
13,180,[  10.         1396.71643438],[ 0.         41.54908679],[  10.         1263.26543756],[  10.         1457.05955222],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 41, 40, 44, 45, 68, 54, 60, 58, 56, 53, 63, 62, 66, 74, 69, 61, 64, 72, 42, 48, 67, 65, 43, 47, 46, 49, 50, 51, 32, 31, 33, 35, 24, 27, 29, 30, 52, 34, 36, 37, 39, 38, 78, 76, 71, 90, 89, 87, 86, 84, 83, 82, 81, 79, 77, 80, 73, 70, 20, 21, 22, 23, 25, 10, 7, 5, 8, 3, 6, 9, 26, 28, 11, 13, 17, 18, 15, 19, 16, 12, 14]","(10.0, 1263.2654375560337)"
14,180,[  10.         1393.39832474],[ 0.         39.41088096],[  10.         1263.26543756],[  10.         1446.71662658],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 41, 40, 44, 45, 68, 54, 60, 58, 56, 53, 63, 62, 66, 74, 69, 61, 64, 72, 42, 48, 67, 65, 43, 47, 46, 49, 50, 51, 32, 31, 33, 35, 24, 27, 29, 30, 52, 34, 36, 37, 39, 38, 78, 76, 71, 90, 89, 87, 86, 84, 83, 82, 81, 79, 77, 80, 73, 70, 20, 21, 22, 23, 25, 10, 7, 5, 8, 3, 6, 9, 26, 28, 11, 13, 17, 18, 15, 19, 16, 12, 14]","(10.0, 1263.2654375560337)"
15,180,[  10.         1390.57729956],[ 0.         39.57923525],[  10.         1255.00578631],[  10.         1441.02802414],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
16,180,[  10.         1383.30349005],[ 0.         39.00473781],[  10.         1255.00578631],[  10.         1434.41503528],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
17,180,[  10.         1377.20253538],[ 0.         37.69266128],[  10.         1255.00578631],[  10.         1425.04715729],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
18,180,[  10.         1373.85940951],[ 0.         38.31441807],[  10.         1255.00578631],[  10.         1421.11635813],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
19,180,[  10.         1371.45642341],[ 0.         37.01173429],[  10.         1255.00578631],[  10.         1418.06029447],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
20,180,[  10.         1369.00953529],[ 0.         36.33817687],[  10.         1255.00578631],[  10.        1414.6839796],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
21,180,[  10.        1364.8569118],[ 0.         36.83810885],[  10.         1255.00578631],[  10.         1410.53109971],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
22,180,[  10.         1360.61634062],[ 0.         37.43199396],[  10.         1255.00578631],[  10.         1406.23933535],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
23,180,[  10.         1357.17216113],[ 0.         37.10532854],[  10.         1255.00578631],[  10.         1401.88629974],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
24,180,[  10.         1354.12296457],[ 0.        35.7766701],[  10.         1255.00578631],[  10.         1397.19768561],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
25,180,[  10.         1350.39316368],[ 0.         34.57127689],[  10.         1255.00578631],[  10.         1391.87807264],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
26,180,[  10.         1344.43742655],[ 0.         34.30720913],[  10.         1255.00578631],[  10.         1382.67813194],"[90, 86, 82, 72, 81, 78, 76, 79, 77, 80, 71, 73, 70, 43, 13, 17, 18, 15, 19, 12, 14, 16, 67, 41, 40, 42, 47, 44, 46, 45, 28, 10, 8, 6, 9, 11, 65, 66, 62, 69, 64, 61, 68, 49, 48, 50, 52, 51, 24, 27, 29, 32, 23, 26, 34, 33, 36, 31, 39, 37, 35, 38, 20, 21, 22, 25, 30, 7, 5, 3, 89, 87, 84, 83, 98, 96, 99, 95, 94, 97, 100, 93, 92, 75, 1, 4, 2, 91, 88, 85, 55, 57, 59, 63, 54, 53, 56, 58, 60, 74]","(10.0, 1255.005786310238)"
27,180,[  10.         1339.95932882],[ 0.         35.36290128],[  10.        1225.8813152],[  10.         1379.47326011],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 88, 67, 65, 63, 74, 90, 91, 85, 83, 82, 69, 66, 62, 68, 64, 61, 72, 41, 40, 43, 42, 44, 47, 46, 45, 89, 87, 86, 84, 81, 78, 76, 79, 77, 80, 71, 73, 70, 57, 55, 59, 54, 56, 58, 53, 60, 49, 50, 48, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1225.8813152025928)"
28,180,[  10.         1334.25510191],[ 0.        35.0258296],[  10.        1225.8813152],[  10.        1375.6872355],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 88, 67, 65, 63, 74, 90, 91, 85, 83, 82, 69, 66, 62, 68, 64, 61, 72, 41, 40, 43, 42, 44, 47, 46, 45, 89, 87, 86, 84, 81, 78, 76, 79, 77, 80, 71, 73, 70, 57, 55, 59, 54, 56, 58, 53, 60, 49, 50, 48, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1225.8813152025928)"
29,180,[  10.         1329.45421736],[ 0.         34.15684106],[  10.        1225.8813152],[  10.         1370.95954769],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 88, 67, 65, 63, 74, 90, 91, 85, 83, 82, 69, 66, 62, 68, 64, 61, 72, 41, 40, 43, 42, 44, 47, 46, 45, 89, 87, 86, 84, 81, 78, 76, 79, 77, 80, 71, 73, 70, 57, 55, 59, 54, 56, 58, 53, 60, 49, 50, 48, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1225.8813152025928)"
30,180,[  10.         1326.18557175],[ 0.         33.17206939],[  10.        1225.8813152],[  10.         1367.64695438],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 88, 67, 65, 63, 74, 90, 91, 85, 83, 82, 69, 66, 62, 68, 64, 61, 72, 41, 40, 43, 42, 44, 47, 46, 45, 89, 87, 86, 84, 81, 78, 76, 79, 77, 80, 71, 73, 70, 57, 55, 59, 54, 56, 58, 53, 60, 49, 50, 48, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1225.8813152025928)"
31,180,[  10.         1319.72371097],[ 0.         33.19848226],[  10.        1203.9639689],[  10.         1359.33107535],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
32,180,[  10.         1314.34660075],[ 0.         32.08085884],[  10.        1203.9639689],[  10.         1353.60611934],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
33,180,[  10.         1310.33199091],[ 0.         31.52201725],[  10.        1203.9639689],[  10.         1350.57839456],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
34,180,[  10.         1302.33837083],[ 0.         29.62812997],[  10.        1203.9639689],[  10.         1340.90922464],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
35,180,[  10.         1297.39021432],[ 0.        27.9942419],[  10.        1203.9639689],[  10.         1339.73310316],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
36,180,[  10.         1291.65764705],[ 0.         24.87356185],[  10.        1203.9639689],[  10.         1332.51428944],"[98, 96, 99, 95, 94, 97, 100, 93, 92, 23, 10, 11, 7, 8, 5, 3, 9, 6, 4, 75, 1, 2, 20, 21, 22, 25, 26, 28, 13, 15, 19, 24, 27, 29, 30, 17, 18, 12, 14, 16, 89, 88, 67, 65, 63, 90, 87, 91, 86, 85, 83, 84, 82, 69, 66, 62, 68, 64, 61, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 55, 81, 80, 79, 77, 78, 76, 73, 70, 71, 48, 59, 57, 54, 60, 58, 56, 53, 49, 50, 51, 33, 34, 35, 36, 37, 38, 39, 52, 31, 32]","(10.0, 1203.9639689033893)"
