Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,180,[  10.        1458.8909793],[ 0.         60.52232801],[  10.         1207.25167884],[  10.         1525.83978944],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
11,180,[  10.         1451.81823875],[ 0.         58.84704214],[  10.         1207.25167884],[  10.         1516.90545041],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
12,180,[  10.         1448.05216882],[ 0.         58.39071154],[  10.         1207.25167884],[  10.         1511.90901071],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
13,180,[  10.         1443.88443524],[ 0.         56.72615382],[  10.         1207.25167884],[  10.         1509.05601795],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
14,180,[  10.         1438.07037646],[ 0.         55.59691862],[  10.         1207.25167884],[  10.         1504.23614384],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
15,180,[  10.         1435.53603394],[ 0.         54.35772143],[  10.         1207.25167884],[  10.         1501.38529822],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
16,180,[  10.         1432.77641985],[ 0.         53.57446411],[  10.         1207.25167884],[  10.         1498.42690405],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
17,180,[  10.         1429.45073815],[ 0.         52.39327312],[  10.         1207.25167884],[  10.         1493.82750522],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
18,180,[  10.         1424.85551688],[ 0.         51.01564105],[  10.         1207.25167884],[  10.         1489.30289831],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
19,180,[  10.         1420.87808905],[ 0.         49.29276544],[  10.         1207.25167884],[  10.         1480.33943412],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
20,180,[  10.         1417.78385761],[ 0.         48.36012532],[  10.         1207.25167884],[  10.         1477.64918984],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
21,180,[  10.         1412.14002073],[ 0.         47.21862307],[  10.         1207.25167884],[  10.         1473.32847737],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
22,180,[  10.         1408.50775034],[ 0.         46.08986828],[  10.         1207.25167884],[  10.         1468.77040561],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
23,180,[  10.         1407.43091485],[ 0.         45.45715479],[  10.         1207.25167884],[  10.         1466.74149911],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
24,180,[  10.         1404.60975016],[ 0.         44.18997326],[  10.         1207.25167884],[  10.         1461.22811356],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
25,180,[  10.         1402.36163506],[ 0.         43.43940757],[  10.         1207.25167884],[  10.         1458.64819174],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
26,180,[  10.         1399.81076071],[ 0.         42.36805426],[  10.         1207.25167884],[  10.         1456.52607351],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
27,180,[  10.         1396.32661677],[ 0.         40.94580421],[  10.         1207.25167884],[  10.         1450.92067231],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
28,180,[  10.         1395.66659961],[ 0.         40.44133662],[  10.         1207.25167884],[  10.         1449.15316649],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
29,180,[  10.         1393.22140128],[ 0.         39.86838649],[  10.         1207.25167884],[  10.         1446.40182302],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
30,180,[  10.         1392.54434373],[ 0.         39.42469404],[  10.         1207.25167884],[  10.         1443.81681193],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
31,180,[  10.         1391.20492325],[ 0.         38.83976522],[  10.         1207.25167884],[  10.         1440.66030044],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
32,180,[  10.       1387.074237],[ 0.         38.82519229],[  10.         1207.25167884],[  10.        1434.3159499],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
33,180,[  10.         1385.99028297],[ 0.        38.1698896],[  10.         1207.25167884],[  10.         1433.47742723],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
34,180,[  10.         1382.54437282],[ 0.         38.18043893],[  10.         1207.25167884],[  10.         1429.20551105],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
35,180,[  10.         1380.96600284],[ 0.         38.00036482],[  10.         1207.25167884],[  10.         1427.31502057],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
36,180,[  10.         1379.12095533],[ 0.         38.09248622],[  10.         1207.25167884],[  10.         1423.57968082],"[84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 86, 98, 95, 96, 94, 99, 93, 92, 97, 100, 75, 1, 3, 4, 2, 6, 9, 43, 47, 49, 42, 46, 45, 20, 21, 22, 24, 25, 52, 50, 41, 44, 48, 40, 51, 69, 66, 68, 57, 55, 59, 54, 56, 58, 53, 60, 5, 91, 90, 89, 88, 87, 85, 62, 64, 61, 72, 67, 65, 63, 7, 15, 12, 14, 16, 26, 10, 11, 8, 13, 17, 18, 19, 39, 37, 38, 27, 28, 29, 30, 34, 32, 33, 36, 31, 35, 23, 74]","(10.0, 1207.2516788354549)"
