Generation,evals,avg,std,min,max,best_one,fitness_best_one
194,252,[  10.         1080.96768341],[0.        1.9297818],[  10.        1077.0239498],[  10.         1083.52604013],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
195,274,[  10.         1080.60269189],[0.         1.79277499],[  10.        1077.0239498],[  10.         1083.52604013],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
196,262,[  10.         1079.95745841],[0.         1.33193429],[  10.        1077.0239498],[  10.         1083.52604013],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
197,266,[  10.         1079.58342641],[0.         1.10356881],[  10.        1077.0239498],[  10.         1080.68036421],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
198,280,[  10.         1079.41678471],[0.         1.08066815],[  10.        1077.0239498],[  10.         1080.68036421],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
199,272,[  10.         1079.19194233],[0.         1.07590266],[  10.        1077.0239498],[  10.         1080.68036421],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1077.0239497979605)"
200,276,[  10.         1078.94981526],[0.         1.03309296],[  10.         1076.67787483],[  10.         1080.41714405],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
201,274,[  10.         1078.81439948],[0.         1.09539018],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
202,270,[  10.         1078.67960656],[0.         1.14539753],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
203,274,[  10.         1078.50898329],[0.         1.18392903],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
204,262,[  10.         1078.31207657],[0.        1.1934709],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
205,276,[  10.         1078.07907315],[0.         1.16868412],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
206,270,[  10.         1077.79008963],[0.         1.07259253],[  10.         1076.67787483],[  10.         1079.52604013],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
207,262,[  10.         1077.42007909],[0.       0.808848],[  10.         1076.67787483],[  10.         1079.50879134],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
208,274,[  10.        1077.1924851],[0.         0.49382782],[  10.         1076.67787483],[  10.         1079.05508349],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
209,268,[  10.         1077.02048905],[0.         0.03443402],[  10.         1076.67787483],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
210,270,[  10.         1077.02048905],[0.         0.03443402],[  10.         1076.67787483],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 12, 13, 11, 10, 8, 9, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 45, 46, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 97, 95, 96, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1076.6778748319048)"
211,272,[  10.         1077.01209953],[0.         0.14890415],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
212,254,[  10.        1076.9953205],[0.         0.25243539],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
213,280,[  10.         1076.98693098],[0.         0.29032407],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
214,270,[  10.         1076.96176243],[0.         0.38096821],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
215,276,[  10.         1076.93117628],[0.        0.4610291],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
216,270,[  10.         1076.87737843],[0.         0.57232896],[  10.        1074.5070949],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1074.5070948983844)"
217,256,[  10.         1076.78250123],[0.         0.76792412],[  10.        1071.0130567],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 76, 70, 71, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1071.0130566975554)"
218,262,[  10.         1076.66130188],[0.         0.93765528],[  10.        1071.0130567],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 76, 70, 71, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1071.0130566975554)"
219,274,[  10.         1076.53684526],[0.         1.10197637],[  10.        1071.0130567],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 76, 70, 71, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1071.0130566975554)"
220,268,[  10.         1076.31541606],[0.         1.30615045],[  10.        1071.0130567],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 86, 87, 89, 76, 70, 71, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1071.0130566975554)"
221,268,[  10.         1076.06401494],[0.        1.4656486],[  10.         1068.20199055],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 70, 76, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1068.2019905495497)"
222,266,[  10.         1075.76250688],[0.         1.68138715],[  10.         1065.81682574],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
223,250,[  10.        1075.3078283],[0.         1.74058676],[  10.         1065.81682574],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
224,272,[  10.         1074.87528108],[0.         1.83251311],[  10.         1065.81682574],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
225,272,[  10.         1074.47714708],[0.         1.71855495],[  10.         1065.81682574],[  10.        1077.0239498],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
226,264,[  10.         1073.99983833],[0.         1.54686999],[  10.         1065.81682574],[  10.         1076.67787483],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
227,280,[  10.         1073.76540427],[0.         1.74693944],[  10.         1065.81682574],[  10.        1074.5070949],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
228,284,[  10.         1073.66284499],[0.         1.83771831],[  10.         1065.81682574],[  10.        1074.5070949],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
229,264,[  10.         1073.43047755],[0.         1.97586782],[  10.         1065.81682574],[  10.        1074.5070949],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
230,266,[  10.         1073.06312032],[0.         2.23092793],[  10.         1065.81682574],[  10.        1074.5070949],"[14, 16, 19, 18, 15, 17, 13, 12, 11, 10, 9, 8, 6, 69, 66, 62, 68, 61, 64, 65, 63, 67, 74, 72, 41, 40, 43, 42, 44, 48, 46, 45, 49, 57, 55, 59, 54, 56, 53, 58, 60, 47, 51, 50, 52, 39, 37, 38, 36, 34, 33, 32, 35, 31, 29, 30, 27, 28, 21, 20, 22, 23, 25, 24, 26, 7, 5, 3, 75, 4, 1, 2, 93, 92, 94, 96, 95, 97, 100, 99, 98, 91, 89, 87, 86, 71, 76, 70, 73, 78, 81, 79, 77, 80, 82, 83, 84, 88, 85, 90]","(10.0, 1065.8168257424152)"
