Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,146,[  10.         1348.93080128],[ 0.         27.97266437],[  10.        1277.2655448],[  10.         1381.17565389],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
11,152,[  10.         1340.65078077],[ 0.        27.9406393],[  10.        1277.2655448],[  10.         1372.09035224],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
12,144,[  10.         1330.47238001],[ 0.         25.78933172],[  10.        1277.2655448],[  10.         1370.63000958],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
13,142,[  10.         1319.51086941],[ 0.         18.62493509],[  10.        1277.2655448],[  10.         1363.79612422],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
14,150,[  10.        1311.3946251],[0.         9.36411849],[  10.        1277.2655448],[  10.        1340.5645357],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
15,138,[  10.         1309.08676175],[0.         7.64688734],[  10.        1277.2655448],[  10.        1311.2153984],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
16,140,[  10.         1308.53376748],[0.         8.42580088],[  10.        1277.2655448],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.2655447985333)"
17,148,[  10.         1306.81517541],[ 0.         10.57198517],[  10.         1277.15232831],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
18,146,[  10.         1305.39850815],[ 0.         11.61956721],[  10.         1277.15232831],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
19,150,[  10.         1303.90658824],[ 0.         12.55500308],[  10.         1277.15232831],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
20,152,[  10.         1301.52758515],[ 0.         13.69848066],[  10.         1277.15232831],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
21,154,[  10.         1297.99432717],[ 0.         14.75258249],[  10.         1277.15232831],[  10.         1311.11577873],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
22,140,[  10.         1292.17637505],[ 0.         14.31805712],[  10.         1277.15232831],[  10.         1310.19822279],"[23, 22, 26, 21, 25, 28, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 88, 75, 91, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1277.1523283068916)"
23,150,[  10.         1287.28155042],[ 0.         12.56350575],[  10.         1266.83226764],[  10.         1308.89060498],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1266.8322676366454)"
24,142,[  10.         1282.15288292],[0.         9.48983075],[  10.         1263.51191923],[  10.         1304.45414588],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
25,148,[  10.         1279.02573947],[0.         5.22528959],[  10.         1263.51191923],[  10.         1299.05530425],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
26,144,[  10.         1277.00891564],[0.         1.81071249],[  10.         1263.51191923],[  10.         1279.76135281],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
27,148,[  10.         1276.78067099],[0.         2.17831842],[  10.         1263.51191923],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
28,144,[  10.         1276.43607291],[0.         2.81061569],[  10.         1263.51191923],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
29,140,[  10.         1276.06296422],[0.         3.40223286],[  10.         1263.51191923],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
30,144,[  10.         1275.42280835],[0.         4.05641619],[  10.         1263.51191923],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1263.511919234309)"
31,146,[  10.         1274.86355184],[0.         4.46718756],[  10.         1262.22994237],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 78, 81, 73, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1262.2299423696027)"
32,148,[  10.         1274.08482676],[0.         4.91138597],[  10.         1262.22994237],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 78, 81, 73, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1262.2299423696027)"
33,158,[  10.         1273.73581752],[0.         5.00033875],[  10.         1262.22994237],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 78, 81, 73, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1262.2299423696027)"
34,148,[  10.         1272.87806466],[0.         5.20534146],[  10.         1262.22994237],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 99, 95, 94, 97, 100, 93, 92, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 62, 66, 69, 61, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 78, 81, 73, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1262.2299423696027)"
35,150,[  10.         1271.57871228],[0.         5.37342268],[  10.         1258.53680671],[  10.        1277.2655448],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 92, 95, 94, 97, 100, 93, 99, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1258.5368067082063)"
36,152,[  10.         1270.43007234],[0.         5.22781052],[  10.         1258.53680671],[  10.         1277.15232831],"[23, 22, 26, 28, 25, 21, 20, 24, 27, 30, 29, 10, 11, 7, 8, 5, 3, 9, 6, 98, 96, 92, 95, 94, 97, 100, 93, 99, 2, 1, 91, 75, 88, 4, 13, 17, 15, 18, 19, 14, 16, 12, 34, 36, 32, 61, 66, 69, 62, 63, 74, 64, 65, 67, 72, 68, 41, 40, 43, 42, 44, 47, 46, 80, 79, 77, 73, 81, 78, 70, 76, 71, 82, 83, 86, 84, 85, 87, 89, 90, 49, 45, 48, 55, 57, 59, 54, 53, 56, 58, 60, 51, 50, 52, 31, 38, 37, 39, 35, 33]","(10.0, 1258.5368067082063)"
