Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,374,[  10.        1359.1644719],[ 0.         23.55279386],[  10.         1303.62678775],[  10.         1391.95633824],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 8, 7, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63]","(10.0, 1303.6267877452447)"
11,356,[  10.         1351.97585546],[ 0.        22.7173864],[  10.         1303.62678775],[  10.         1380.22539266],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 8, 7, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63]","(10.0, 1303.6267877452447)"
12,362,[  10.         1346.44717748],[ 0.         21.33309587],[  10.         1303.62678775],[  10.         1374.56202099],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 8, 7, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63]","(10.0, 1303.6267877452447)"
13,370,[  10.         1341.46340017],[ 0.         20.29652768],[  10.         1303.62678775],[  10.         1365.52416879],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 8, 7, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63]","(10.0, 1303.6267877452447)"
14,354,[  10.         1335.86503894],[ 0.         19.19444019],[  10.         1303.62678775],[  10.         1359.80956173],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 8, 7, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63]","(10.0, 1303.6267877452447)"
15,356,[  10.         1328.99401036],[ 0.         18.98627927],[  10.         1263.82721445],[  10.         1355.42894678],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1263.8272144458872)"
16,354,[  10.         1322.70261889],[ 0.         16.55185522],[  10.         1263.82721445],[  10.         1351.07752936],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1263.8272144458872)"
17,352,[  10.         1316.89931078],[ 0.         13.27995617],[  10.         1263.82721445],[  10.         1340.89818244],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1263.8272144458872)"
18,374,[  10.         1312.62485975],[ 0.         11.12711951],[  10.         1263.82721445],[  10.         1328.11551728],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1263.8272144458872)"
19,350,[  10.         1308.30526245],[ 0.         10.07794654],[  10.         1263.16748553],[  10.         1324.11551728],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
20,368,[  10.         1305.59539853],[ 0.         10.33630985],[  10.         1263.16748553],[  10.         1315.68251156],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
21,368,[  10.         1303.87045736],[ 0.         10.98282915],[  10.         1263.16748553],[  10.         1313.89847107],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
22,344,[  10.         1301.46527312],[ 0.        10.9961588],[  10.         1263.16748553],[  10.         1310.88476886],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
23,362,[  10.         1300.19168357],[ 0.         11.17464296],[  10.         1263.16748553],[  10.        1306.6651143],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
24,362,[  10.         1299.39564565],[ 0.         11.92032005],[  10.         1263.16748553],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 63, 61, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 67]","(10.0, 1263.1674855260148)"
25,378,[  10.         1298.29389957],[ 0.         13.04190408],[  10.         1260.94951919],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
26,366,[  10.         1296.99310776],[ 0.        14.0057986],[  10.         1260.94951919],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
27,358,[  10.         1295.48992305],[ 0.         14.87789663],[  10.         1260.94951919],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
28,366,[  10.         1293.11944033],[ 0.         16.04781461],[  10.         1260.94951919],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
29,356,[  10.         1290.40217452],[ 0.         16.76803406],[  10.         1260.94951919],[  10.         1304.27994949],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
30,344,[  10.         1286.13009671],[ 0.         17.44087151],[  10.         1260.94951919],[  10.         1303.62678775],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 21, 25, 20, 24, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 40, 42, 43, 44, 46, 45, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 61, 63, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 65]","(10.0, 1260.949519187699)"
31,362,[  10.         1282.32228366],[ 0.         17.35397024],[  10.         1252.99436903],[  10.         1302.88550077],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
32,362,[  10.         1277.69281761],[ 0.         16.43882002],[  10.         1252.99436903],[  10.         1300.47010501],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
33,374,[  10.         1273.44000578],[ 0.         14.53451359],[  10.         1252.99436903],[  10.         1300.17559618],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
34,370,[  10.         1269.64506104],[ 0.        12.0551504],[  10.         1252.99436903],[  10.         1296.71651026],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
35,374,[  10.        1265.6468492],[0.         6.78500713],[  10.         1252.99436903],[  10.         1296.64961923],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
36,350,[  10.         1263.38364215],[0.         2.27247015],[  10.         1252.99436903],[  10.         1266.69509323],"[39, 36, 38, 37, 34, 33, 32, 35, 31, 29, 30, 27, 28, 23, 22, 26, 24, 25, 20, 21, 10, 11, 7, 8, 5, 3, 9, 6, 4, 12, 14, 16, 15, 13, 19, 17, 18, 2, 1, 75, 100, 41, 45, 42, 43, 44, 46, 40, 47, 48, 49, 50, 51, 68, 52, 69, 66, 64, 67, 63, 65, 62, 77, 79, 73, 78, 76, 80, 81, 70, 71, 82, 83, 84, 86, 96, 95, 97, 99, 94, 98, 93, 92, 91, 88, 85, 89, 90, 87, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 61]","(10.0, 1252.9943690342473)"
