Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,180,[  10.         1449.18798108],[ 0.         43.09627336],[  10.         1286.80012354],[  10.         1504.67932576],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.8001235352212)"
11,180,[  10.         1444.63824161],[ 0.         41.24704347],[  10.         1286.80012354],[  10.         1496.37829976],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.8001235352212)"
12,180,[  10.         1438.84517476],[ 0.         42.09638188],[  10.         1286.80012354],[  10.         1484.66960142],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.8001235352212)"
13,180,[  10.         1432.50526516],[ 0.         44.13142043],[  10.         1286.40947815],[  10.         1480.25482869],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
14,180,[  10.         1426.66718969],[ 0.         42.89867149],[  10.         1286.40947815],[  10.         1475.53639068],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
15,180,[  10.         1423.48518922],[ 0.         41.96700039],[  10.         1286.40947815],[  10.         1472.68260565],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
16,180,[  10.         1421.81780251],[ 0.         41.45780737],[  10.         1286.40947815],[  10.         1471.07288233],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
17,180,[  10.         1417.79180059],[ 0.         41.23631092],[  10.         1286.40947815],[  10.         1467.17741508],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
18,180,[  10.         1411.03486928],[ 0.        42.0629002],[  10.         1286.40947815],[  10.         1461.79065934],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
19,180,[  10.         1404.02735689],[ 0.         40.38525621],[  10.         1286.40947815],[  10.         1458.78608375],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 61, 72, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1286.4094781492863)"
20,180,[  10.         1397.79351799],[ 0.         40.17298673],[  10.         1274.37698809],[  10.         1448.62755516],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
21,180,[  10.         1392.07475994],[ 0.         37.76513368],[  10.         1274.37698809],[  10.         1439.20476065],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
22,180,[  10.         1387.08275114],[ 0.         36.29827663],[  10.         1274.37698809],[  10.         1433.14254281],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
23,180,[  10.        1381.0849306],[ 0.        35.6298035],[  10.         1274.37698809],[  10.         1424.82691159],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
24,180,[  10.         1377.57597973],[ 0.         35.15038999],[  10.         1274.37698809],[  10.        1421.2205492],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
25,180,[  10.         1373.40278016],[ 0.         34.29740853],[  10.         1274.37698809],[  10.         1416.50452345],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
26,180,[  10.         1369.70514444],[ 0.         34.33618446],[  10.         1274.37698809],[  10.         1411.32428518],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
27,180,[  10.         1364.50461883],[ 0.         34.96899165],[  10.         1274.37698809],[  10.         1406.09568607],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
28,180,[  10.         1359.73688808],[ 0.         33.68756285],[  10.         1274.37698809],[  10.         1403.20524942],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
29,180,[  10.         1353.56322483],[ 0.        32.6635934],[  10.         1274.37698809],[  10.         1393.70430893],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
30,180,[  10.         1350.71153267],[ 0.         32.46022304],[  10.         1274.37698809],[  10.         1393.11969522],"[90, 91, 89, 75, 5, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 6, 3, 9, 7, 8, 10, 11, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 64, 65, 67, 69, 68, 40, 55, 57, 58, 56, 60, 53, 54, 59, 80, 73, 70]","(10.0, 1274.3769880924897)"
31,180,[  10.         1344.23740225],[ 0.         31.60979224],[  10.         1256.88860569],[  10.         1389.93885569],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
32,180,[  10.         1338.39295134],[ 0.         29.70194044],[  10.         1256.88860569],[  10.        1382.2495821],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
33,180,[  10.         1331.41075462],[ 0.         28.40218095],[  10.         1256.88860569],[  10.         1375.20130374],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
34,180,[  10.         1326.51638727],[ 0.         26.83483193],[  10.         1256.88860569],[  10.         1366.52378309],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
35,180,[  10.         1323.53021268],[ 0.         26.25920408],[  10.         1256.88860569],[  10.         1361.74719051],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
36,180,[  10.         1318.28656083],[ 0.         24.85821339],[  10.         1256.88860569],[  10.         1352.85233708],"[1, 2, 4, 75, 3, 5, 6, 7, 8, 9, 11, 10, 98, 99, 91, 96, 100, 90, 89, 94, 93, 92, 95, 97, 88, 85, 84, 87, 86, 83, 20, 21, 22, 24, 23, 25, 26, 27, 28, 29, 30, 47, 49, 43, 52, 46, 42, 50, 16, 14, 12, 15, 19, 13, 17, 18, 34, 36, 32, 33, 31, 35, 37, 38, 39, 51, 48, 45, 44, 41, 82, 81, 78, 76, 79, 77, 71, 74, 62, 72, 61, 63, 66, 65, 67, 69, 68, 40, 55, 57, 59, 54, 53, 56, 58, 60, 64, 80, 73, 70]","(10.0, 1256.88860568861)"
